Site_ID,Chr,Coordinate,Weight
328,chr7,21727074,1
329,chr7,21727112,1
330,chr7,21727113,1
331,chr7,21727140,1
332,chr7,21727141,1
333,chr7,21727190,1
334,chr7,21727191,1
335,chr7,21727309,1
336,chr7,21727310,1
337,chr7,21727557,1
338,chr7,21727558,1
339,chr7,21727576,1
340,chr7,21727577,1
341,chr7,21727640,1
342,chr7,21727641,1
343,chr7,21727813,1
344,chr7,21727814,1
345,chr7,21727999,1
346,chr7,21728000,1
347,chr7,21728015,1
348,chr7,21728016,1
349,chr7,21728092,1
350,chr7,21728093,1
351,chr7,21728121,1
352,chr7,21728122,1
353,chr7,21728140,1
354,chr7,21728141,1
355,chr7,21728145,1
356,chr7,21728146,1
357,chr7,21728168,1
358,chr7,21728169,1
359,chr7,21728215,1
360,chr7,21728216,1
361,chr7,21728283,1
362,chr7,21728284,1
363,chr7,21728432,1
364,chr7,21728433,1
365,chr7,21728445,1
366,chr7,21728446,1
367,chr7,21728492,1
368,chr7,21728493,1
369,chr7,21728508,1
370,chr7,21728509,1
371,chr7,21728752,1
372,chr7,21728753,1
373,chr7,21728781,1
374,chr7,21728782,1
375,chr7,21728854,1
376,chr7,21728855,1
377,chr7,21728971,1
378,chr7,21728972,1
379,chr7,21729004,1
380,chr7,21729005,1
381,chr7,21729015,1
382,chr7,21729016,1
383,chr7,21729056,1
384,chr7,21729057,1
385,chr7,21729097,1
386,chr7,21729098,1
387,chr7,21729110,1
388,chr7,21729111,1
389,chr7,21729120,1
390,chr7,21729121,1
391,chr7,21729210,1
392,chr7,21729211,1
393,chr7,21729235,1
394,chr7,21729236,1
395,chr7,21729250,1
396,chr7,21729251,1
397,chr7,21729366,1
398,chr7,21729367,1
399,chr7,21729471,1
400,chr7,21729472,1
401,chr7,21729526,1
402,chr7,21729527,1
403,chr7,21729540,1
404,chr7,21729541,1
405,chr7,21729557,1
406,chr7,21729558,1
407,chr7,21729570,1
408,chr7,21729571,1
409,chr7,21729634,1
410,chr7,21729635,1
411,chr7,21729665,1
412,chr7,21729666,1
413,chr7,21729710,1
414,chr7,21729711,1
415,chr7,21729723,1
416,chr7,21729724,1
417,chr7,21729744,1
418,chr7,21729745,1
419,chr7,21729840,1
420,chr7,21729841,1
421,chr7,21729849,1
422,chr7,21729850,1
423,chr7,21729859,1
424,chr7,21729860,1
425,chr7,21729899,1
426,chr7,21729900,1
427,chr7,21729927,1
428,chr7,21729928,1
429,chr7,21729931,1
430,chr7,21729932,1
431,chr7,21729989,1
432,chr7,21729990,1
433,chr7,21729991,1
434,chr7,21729992,1
435,chr7,21730018,1
436,chr7,21730019,1
437,chr7,21730052,1
438,chr7,21730053,1
439,chr7,21730086,1
440,chr7,21730087,1
441,chr7,21730110,1
442,chr7,21730111,1
443,chr7,21730137,1
444,chr7,21730138,1
445,chr7,21730144,1
446,chr7,21730145,1
447,chr7,21730151,1
448,chr7,21730152,1
449,chr7,21730156,1
450,chr7,21730157,1
451,chr7,21730163,1
452,chr7,21730164,1
453,chr7,21730206,1
454,chr7,21730207,1
455,chr7,21730215,1
456,chr7,21730216,1
457,chr7,21730218,1
458,chr7,21730219,1
459,chr7,21730232,1
460,chr7,21730233,1
461,chr7,21730245,1
462,chr7,21730246,1
463,chr7,21730248,1
464,chr7,21730249,1
465,chr7,21730263,1
466,chr7,21730264,1
467,chr7,21730271,1
468,chr7,21730272,1
469,chr7,21730283,1
470,chr7,21730284,1
471,chr7,21730351,1
472,chr7,21730352,1
473,chr7,21730356,1
474,chr7,21730357,1
475,chr7,21730361,1
476,chr7,21730362,1
477,chr7,21730405,1
478,chr7,21730406,1
479,chr7,21730430,1
480,chr7,21730431,1
481,chr7,21730450,1
482,chr7,21730451,1
483,chr7,21730472,1
484,chr7,21730473,1
485,chr7,21730498,1
486,chr7,21730499,1
487,chr7,21730529,1
488,chr7,21730530,1
489,chr7,21730539,1
490,chr7,21730540,1
491,chr7,21730544,1
492,chr7,21730545,1
493,chr7,21731314,1
494,chr7,21731315,1
495,chr7,21731363,1
496,chr7,21731364,1
497,chr7,21731471,1
498,chr7,21731472,1
499,chr7,21731960,1
500,chr7,21731961,1
501,chr7,21732067,1
502,chr7,21732068,1
503,chr7,21732734,1
504,chr7,21732735,1
505,chr7,21733235,1
506,chr7,21733236,1
507,chr7,21733336,1
508,chr7,21733337,1
509,chr7,21733595,1
510,chr7,21733596,1
511,chr7,21733651,1
512,chr7,21733652,1
513,chr7,21733694,1
514,chr7,21733695,1
515,chr7,21733732,1
516,chr7,21733733,1
517,chr7,21733893,1
518,chr7,21733894,1
519,chr7,21734080,1
520,chr7,21734081,1
521,chr7,21734101,1
522,chr7,21734102,1
523,chr7,21734158,1
524,chr7,21734159,1
525,chr7,21734180,1
526,chr7,21734181,1
527,chr7,21734212,1
528,chr7,21734213,1
529,chr7,21734579,1
530,chr7,21734580,1
531,chr7,21734849,1
532,chr7,21734850,1
533,chr7,21735798,1
534,chr7,21735799,1
535,chr7,21735845,1
536,chr7,21735846,1
537,chr7,21735938,1
538,chr7,21735939,1
539,chr7,21736124,1
540,chr7,21736125,1
541,chr7,21736961,1
542,chr7,21736962,1
543,chr7,21737098,1
544,chr7,21737099,1
545,chr7,21737112,1
546,chr7,21737113,1
547,chr7,21737225,1
548,chr7,21737226,1
549,chr7,21737264,1
550,chr7,21737265,1
551,chr7,21737343,1
552,chr7,21737344,1
553,chr7,21737483,1
554,chr7,21737484,1
555,chr7,21737526,1
556,chr7,21737527,1
557,chr7,21737918,1
558,chr7,21737919,1
559,chr7,21738012,1
560,chr7,21738013,1
561,chr1,82501365,1
562,chr1,82501366,1
563,chr1,82501385,1
564,chr1,82501386,1
565,chr1,82501392,1
566,chr1,82501393,1
567,chr1,82501397,1
568,chr1,82501398,1
569,chr1,82501409,1
570,chr1,82501410,1
571,chr1,82501418,1
572,chr1,82501419,1
573,chr1,82501453,1
574,chr1,82501454,1
575,chr1,82501458,1
576,chr1,82501459,1
577,chr1,82501460,1
578,chr1,82501461,1
579,chr1,82501476,1
580,chr1,82501477,1
581,chr1,82501537,1
582,chr1,82501538,1
583,chr1,82501563,1
584,chr1,82501564,1
585,chr1,82501912,1
586,chr1,82501913,1
587,chr1,82501945,1
588,chr1,82501946,1
589,chr1,82501958,1
590,chr1,82501959,1
591,chr1,82502101,1
592,chr1,82502102,1
593,chr1,82502108,1
594,chr1,82502109,1
595,chr1,82502142,1
596,chr1,82502143,1
597,chr1,82502155,1
598,chr1,82502156,1
599,chr1,82502164,1
600,chr1,82502165,1
601,chr1,82502173,1
602,chr1,82502174,1
603,chr1,82502180,1
604,chr1,82502181,1
605,chr1,82502187,1
606,chr1,82502188,1
607,chr1,82502198,1
608,chr1,82502199,1
609,chr1,82502213,1
610,chr1,82502214,1
611,chr1,82502228,1
612,chr1,82502229,1
613,chr1,82502240,1
614,chr1,82502241,1
615,chr1,82502255,1
616,chr1,82502256,1
617,chr1,82502270,1
618,chr1,82502271,1
619,chr1,82502285,1
620,chr1,82502286,1
621,chr1,82502338,1
622,chr1,82502339,1
623,chr1,82502354,1
624,chr1,82502355,1
625,chr1,82502364,1
626,chr1,82502365,1
627,chr1,82502372,1
628,chr1,82502373,1
629,chr1,82502377,1
630,chr1,82502378,1
631,chr1,82502408,1
632,chr1,82502409,1
633,chr1,82502413,1
634,chr1,82502414,1
635,chr1,82502418,1
636,chr1,82502419,1
637,chr3,84359668,1
638,chr3,84359669,1
639,chr3,84359673,1
640,chr3,84359674,1
641,chr3,84359754,1
642,chr3,84359755,1
643,chr3,84359796,1
644,chr3,84359797,1
645,chr3,84359825,1
646,chr3,84359826,1
647,chr3,84359844,1
648,chr3,84359845,1
649,chr3,84359871,1
650,chr3,84359872,1
651,chr3,84359935,1
652,chr3,84359936,1
653,chr3,84360120,1
654,chr3,84360121,1
655,chr3,84360122,1
656,chr3,84360123,1
657,chr3,84360150,1
658,chr3,84360151,1
659,chr3,84360266,1
660,chr3,84360267,1
661,chr3,84360548,1
662,chr3,84360549,1
663,chr3,84360569,1
664,chr3,84360570,1
665,chr3,84360585,1
666,chr3,84360586,1
667,chr3,84360608,1
668,chr3,84360609,1
669,chr3,84360628,1
670,chr3,84360629,1
671,chr3,84360667,1
672,chr3,84360668,1
673,chr3,84360756,1
674,chr3,84360757,1
675,chr3,84360832,1
676,chr3,84360833,1
677,chr3,84360840,1
678,chr3,84360841,1
679,chr3,84360900,1
680,chr3,84360901,1
681,chr3,84360916,1
682,chr3,84360917,1
683,chr3,84360976,1
684,chr3,84360977,1
685,chr3,84360981,1
686,chr3,84360982,1
687,chr3,84360985,1
688,chr3,84360986,1
689,chr3,84361040,1
690,chr3,84361041,1
691,chr3,84361051,1
692,chr3,84361052,1
693,chr3,84361077,1
694,chr3,84361078,1
695,chr3,84361182,1
696,chr3,84361183,1
697,chr3,84361291,1
698,chr3,84361292,1
699,chr3,84361298,1
700,chr3,84361299,1
701,chr3,84361300,1
702,chr3,84361301,1
703,chr3,84361369,1
704,chr3,84361370,1
705,chr3,84361396,1
706,chr3,84361397,1
707,chr3,84361402,1
708,chr3,84361403,1
709,chr3,84361416,1
710,chr3,84361417,1
711,chr3,84361458,1
712,chr3,84361459,1
713,chr3,84361997,1
714,chr3,84361998,1
715,chr3,84362024,1
716,chr3,84362025,1
717,chr3,84362147,1
718,chr3,84362148,1
719,chr3,84362238,1
720,chr3,84362239,1
721,chr3,84362251,1
722,chr3,84362252,1
723,chr3,84362381,1
724,chr3,84362382,1
725,chr3,84362899,1
726,chr3,84362900,1
727,chr3,84362909,1
728,chr3,84362910,1
729,chr3,84363169,1
730,chr3,84363170,1
731,chr3,84363186,1
732,chr3,84363187,1
733,chr3,84363340,1
734,chr3,84363341,1
735,chr3,84363401,1
736,chr3,84363402,1
737,chr3,84363458,1
738,chr3,84363459,1
739,chr3,84363469,1
740,chr3,84363470,1
741,chr3,84363583,1
742,chr3,84363584,1
743,chr3,84363627,1
744,chr3,84363628,1
745,chr3,84363784,1
746,chr3,84363785,1
747,chr3,84363882,1
748,chr3,84363883,1
749,chr3,84363886,1
750,chr3,84363887,1
751,chr3,84363908,1
752,chr3,84363909,1
753,chr3,84363935,1
754,chr3,84363936,1
755,chr3,84363941,1
756,chr3,84363942,1
757,chr3,84363976,1
758,chr3,84363977,1
759,chr3,84363982,1
760,chr3,84363983,1
761,chr3,84363987,1
762,chr3,84363988,1
763,chr3,84364018,1
764,chr3,84364019,1
765,chr3,84364052,1
766,chr3,84364053,1
767,chr3,84364082,1
768,chr3,84364083,1
769,chr3,84364090,1
770,chr3,84364091,1
771,chr3,84364098,1
772,chr3,84364099,1
773,chr3,84364169,1
774,chr3,84364170,1
775,chr3,84364278,1
776,chr3,84364279,1
777,chr3,84364319,1
778,chr3,84364320,1
779,chr3,84364345,1
780,chr3,84364346,1
781,chr3,84364382,1
782,chr3,84364383,1
783,chr3,84364435,1
784,chr3,84364436,1
785,chr3,84364439,1
786,chr3,84364440,1
787,chr3,84364461,1
788,chr3,84364462,1
789,chr3,84364486,1
790,chr3,84364487,1
791,chr3,84364514,1
792,chr3,84364515,1
793,chr3,84364610,1
794,chr3,84364611,1
795,chr3,84364618,1
796,chr3,84364619,1
797,chr3,84364639,1
798,chr3,84364640,1
799,chr3,84364708,1
800,chr3,84364709,1
801,chr3,84364758,1
802,chr3,84364759,1
803,chr3,84364766,1
804,chr3,84364767,1
805,chr3,84364774,1
806,chr3,84364775,1
807,chr3,84364788,1
808,chr3,84364789,1
809,chr3,84364798,1
810,chr3,84364799,1
811,chr3,84364836,1
812,chr3,84364837,1
813,chr3,84364849,1
814,chr3,84364850,1
815,chr3,84364867,1
816,chr3,84364868,1
817,chr3,84364884,1
818,chr3,84364885,1
819,chr3,84364900,1
820,chr3,84364901,1
821,chr3,84364926,1
822,chr3,84364927,1
823,chr3,84364934,1
824,chr3,84364935,1
825,chr3,84364939,1
826,chr3,84364940,1
827,chr3,84364944,1
828,chr3,84364945,1
829,chr3,84364965,1
830,chr3,84364966,1
831,chr3,84364975,1
832,chr3,84364976,1
833,chr3,84364980,1
834,chr3,84364981,1
835,chr3,84364988,1
836,chr3,84364989,1
837,chr3,84364998,1
838,chr3,84364999,1
839,chr3,84365014,1
840,chr3,84365015,1
841,chr3,84365048,1
842,chr3,84365049,1
843,chr3,84365067,1
844,chr3,84365068,1
845,chr3,84365082,1
846,chr3,84365083,1
847,chr3,84365097,1
848,chr3,84365098,1
849,chr3,84365112,1
850,chr3,84365113,1
851,chr3,84365124,1
852,chr3,84365125,1
853,chr3,84365139,1
854,chr3,84365140,1
855,chr3,84365151,1
856,chr3,84365152,1
857,chr3,84365166,1
858,chr3,84365167,1
859,chr3,84365177,1
860,chr3,84365178,1
861,chr3,84365184,1
862,chr3,84365185,1
863,chr3,84365191,1
864,chr3,84365192,1
865,chr3,84365200,1
866,chr3,84365201,1
867,chr3,84365209,1
868,chr3,84365210,1
869,chr3,84365222,1
870,chr3,84365223,1
871,chr3,84365229,1
872,chr3,84365230,1
873,chr3,84365246,1
874,chr3,84365247,1
875,chr3,84365256,1
876,chr3,84365257,1
877,chr3,84365263,1
878,chr3,84365264,1
879,chr3,84365398,1
880,chr3,84365399,1
881,chr3,84365419,1
882,chr3,84365420,1
883,chr3,84365426,1
884,chr3,84365427,1
885,chr3,84365505,1
886,chr3,84365506,1
887,chr3,84365582,1
888,chr3,84365583,1
889,chr6,147893944,1
890,chr6,147893945,1
891,chr6,147893983,1
892,chr6,147893984,1
893,chr6,147894005,1
894,chr6,147894006,1
895,chr6,147894044,1
896,chr6,147894045,1
897,chr6,147894079,1
898,chr6,147894080,1
899,chr6,147894083,1
900,chr6,147894084,1
901,chr6,147894091,1
902,chr6,147894092,1
903,chr6,147894110,1
904,chr6,147894111,1
905,chr6,147894117,1
906,chr6,147894118,1
907,chr6,147894122,1
908,chr6,147894123,1
909,chr6,147894128,1
910,chr6,147894129,1
911,chr6,147894148,1
912,chr6,147894149,1
913,chr6,147894154,1
914,chr6,147894155,1
915,chr6,147894157,1
916,chr6,147894158,1
917,chr6,147894192,1
918,chr6,147894193,1
919,chr6,147894197,1
920,chr6,147894198,1
921,chr6,147894199,1
922,chr6,147894200,1
923,chr6,147894215,1
924,chr6,147894216,1
925,chr6,147894276,1
926,chr6,147894277,1
927,chr6,147894302,1
928,chr6,147894303,1
929,chr6,147894491,1
930,chr6,147894492,1
931,chr6,147894647,1
932,chr6,147894648,1
933,chr6,147894654,1
934,chr6,147894655,1
935,chr6,147894675,1
936,chr6,147894676,1
937,chr2,3485208,1
938,chr2,3485209,1
939,chr2,3485268,1
940,chr2,3485269,1
941,chr2,3485284,1
942,chr2,3485285,1
943,chr2,3485344,1
944,chr2,3485345,1
945,chr2,3485349,1
946,chr2,3485350,1
947,chr2,3485353,1
948,chr2,3485354,1
949,chr2,3485408,1
950,chr2,3485409,1
951,chr2,3485419,1
952,chr2,3485420,1
953,chr2,3485445,1
954,chr2,3485446,1
955,chr2,3485550,1
956,chr2,3485551,1
957,chr2,3485659,1
958,chr2,3485660,1
959,chr2,3485666,1
960,chr2,3485667,1
961,chr2,3485668,1
962,chr2,3485669,1
963,chr2,3485737,1
964,chr2,3485738,1
965,chr2,3485764,1
966,chr2,3485765,1
967,chr2,3485770,1
968,chr2,3485771,1
969,chr2,3485784,1
970,chr2,3485785,1
971,chr2,3485826,1
972,chr2,3485827,1
973,chr2,3486365,1
974,chr2,3486366,1
975,chr2,3486515,1
976,chr2,3486516,1
977,chr2,3486606,1
978,chr2,3486607,1
979,chr2,3486619,1
980,chr2,3486620,1
981,chr2,3487178,1
982,chr2,3487179,1
983,chr2,3487228,1
984,chr2,3487229,1
985,chr2,3487236,1
986,chr2,3487237,1
987,chr2,3487244,1
988,chr2,3487245,1
989,chr2,3487253,1
990,chr2,3487254,1
991,chr2,3487272,1
992,chr2,3487273,1
993,chr2,3487306,1
994,chr2,3487307,1
995,chr2,3487330,1
996,chr2,3487331,1
997,chr2,3487354,1
998,chr2,3487355,1
999,chr2,3487396,1
1000,chr2,3487397,1
1001,chr2,3487404,1
1002,chr2,3487405,1
1003,chr2,3487409,1
1004,chr2,3487410,1
1005,chr2,3487414,1
1006,chr2,3487415,1
1007,chr12,93538730,1
1008,chr12,93538731,1
1009,chr12,93538742,1
1010,chr12,93538743,1
1011,chr12,93538747,1
1012,chr12,93538748,1
1013,chr12,93538779,1
1014,chr12,93538780,1
1015,chr12,93538813,1
1016,chr12,93538814,1
1017,chr12,93538821,1
1018,chr12,93538822,1
1019,chr12,93538852,1
1020,chr12,93538853,1
1021,chr12,93538860,1
1022,chr12,93538861,1
1023,chr12,93538862,1
1024,chr12,93538863,1
1025,chr12,93538878,1
1026,chr12,93538879,1
1027,chr12,93538888,1
1028,chr12,93538889,1
1029,chr12,93538897,1
1030,chr12,93538898,1
1031,chr12,93538920,1
1032,chr12,93538921,1
1033,chr12,93538931,1
1034,chr12,93538932,1
1035,chr12,93538939,1
1036,chr12,93538940,1
1037,chr12,93538946,1
1038,chr12,93538947,1
1039,chr12,93538951,1
1040,chr12,93538952,1
1041,chr12,93539025,1
1042,chr12,93539026,1
1043,chr12,93539047,1
1044,chr12,93539048,1
1045,chr12,93539092,1
1046,chr12,93539093,1
1047,chr12,93539098,1
1048,chr12,93539099,1
1049,chr12,93539142,1
1050,chr12,93539143,1
1051,chr12,93539155,1
1052,chr12,93539156,1
1053,chr12,93539194,1
1054,chr12,93539195,1
1055,chr12,93539381,1
1056,chr12,93539382,1
1057,chr12,93539472,1
1058,chr12,93539473,1
1059,chr11,12956146,1
1060,chr11,12956147,1
1061,chr11,12956153,1
1062,chr11,12956154,1
1063,chr11,12956155,1
1064,chr11,12956156,1
1065,chr11,12956224,1
1066,chr11,12956225,1
1067,chr11,12956251,1
1068,chr11,12956252,1
1069,chr11,12956257,1
1070,chr11,12956258,1
1071,chr11,12956271,1
1072,chr11,12956272,1
1073,chr11,12956313,1
1074,chr11,12956314,1
1075,chr11,12956852,1
1076,chr11,12956853,1
1077,chr11,12956879,1
1078,chr11,12956880,1
1079,chr11,12957002,1
1080,chr11,12957003,1
1081,chr11,12957093,1
1082,chr11,12957094,1
1083,chr11,12957106,1
1084,chr11,12957107,1
1085,chr11,12957666,1
1086,chr11,12957667,1
1087,chr11,12957716,1
1088,chr11,12957717,1
1089,chr11,12957724,1
1090,chr11,12957725,1
1091,chr11,12957732,1
1092,chr11,12957733,1
1093,chr11,12957741,1
1094,chr11,12957742,1
1095,chr11,12957760,1
1096,chr11,12957761,1
1097,chr11,12957794,1
1098,chr11,12957795,1
1099,chr11,12957818,1
1100,chr11,12957819,1
1101,chr11,12957909,1
1102,chr11,12957910,1
1103,chr11,12957914,1
1104,chr11,12957915,1
1105,chr11,12957922,1
1106,chr11,12957923,1
1107,chr11,12957932,1
1108,chr11,12957933,1
1109,chr11,12957982,1
1110,chr11,12957983,1
1111,chr11,12958001,1
1112,chr11,12958002,1
1113,chr11,12958016,1
1114,chr11,12958017,1
1115,chr11,12958031,1
1116,chr11,12958032,1
1117,chr11,12958042,1
1118,chr11,12958043,1
1119,chr11,12958049,1
1120,chr11,12958050,1
1121,chr11,12958057,1
1122,chr11,12958058,1
1123,chr11,12958064,1
1124,chr11,12958065,1
1125,chr11,12958071,1
1126,chr11,12958072,1
1127,chr11,12958080,1
1128,chr11,12958081,1
1129,chr11,12958089,1
1130,chr11,12958090,1
1131,chr11,12958108,1
1132,chr11,12958109,1
1133,chr11,12958142,1
1134,chr11,12958143,1
1135,chr11,12958149,1
1136,chr11,12958150,1
1137,chr11,12958284,1
1138,chr11,12958285,1
1139,chr11,12958305,1
1140,chr11,12958306,1
1141,chr11,12958312,1
1142,chr11,12958313,1
1143,chr11,12958391,1
1144,chr11,12958392,1
1145,chr11,12958427,1
1146,chr11,12958428,1
1147,chr11,12958456,1
1148,chr11,12958457,1
1149,chr11,12958606,1
1150,chr11,12958607,1
1151,chr11,12958633,1
1152,chr11,12958634,1
1153,chr11,12958666,1
1154,chr11,12958667,1
1155,chr11,12958682,1
1156,chr11,12958683,1
1157,chr11,12958685,1
1158,chr11,12958686,1
1159,chr11,12958712,1
1160,chr11,12958713,1
1161,chr11,12958745,1
1162,chr11,12958746,1
1163,chr11,12958767,1
1164,chr11,12958768,1
1165,chr11,12958802,1
1166,chr11,12958803,1
1167,chr11,12958810,1
1168,chr11,12958811,1
1169,chr11,12958823,1
1170,chr11,12958824,1
1171,chr11,12958828,1
1172,chr11,12958829,1
1173,chr11,12958838,1
1174,chr11,12958839,1
1175,chr11,12958843,1
