Site_ID,Chr,Coordinate,Weight
161,1,2533639,1
162,1,2533739,1
163,1,2533777,1
164,1,2533799,1
165,1,2533857,1
166,1,2533875,1
167,1,2533901,1
168,1,2533945,1
169,1,2533952,1
170,1,2533991,1
171,1,2533997,1
172,1,2534498,1
173,1,2534538,1
174,1,2534557,1
175,1,2534578,1
176,1,2534639,1
177,1,2534695,1
178,1,2534711,1
179,1,2534722,1
180,1,2534741,1
181,1,2534748,1
182,1,2534759,1
183,1,2534813,1
184,1,2534840,1
185,1,3059369,1
186,1,3059420,1
187,1,3059432,1
188,1,3059441,1
189,1,3059453,1
190,1,3059467,1
191,1,3059533,1
192,1,3092646,1
193,1,3092767,1
194,1,3092859,1
195,1,3092908,1
196,1,3092911,1
197,1,3092916,1
198,1,3092926,1
199,1,3092958,1
200,1,3092979,1
201,1,3171657,1
202,1,3171772,1
203,1,3171790,1
204,1,3184932,1
205,1,3185037,1
206,1,3185046,1
207,1,3185103,1
208,1,3185157,1
209,1,3185182,1
210,1,3185223,1
211,1,3185233,1
212,1,3217956,1
213,1,3217978,1
214,1,3217989,1
215,1,3217998,1
216,1,3247319,1
217,1,3247442,1
218,1,3247609,1
219,1,3247648,1
220,1,3399625,1
221,1,3399703,1
222,1,3431193,1
223,1,3431270,1
224,1,3431367,1
225,1,3431434,1
226,1,3431497,1
227,1,3431516,1
228,1,3440250,1
229,1,3440413,1
230,1,3440483,1
231,1,3440537,1
232,1,3440762,1
233,1,3440773,1
234,1,3440835,1
235,1,3440851,1
236,1,3441958,1
237,1,3447002,1
238,1,3447089,1
239,1,3447139,1
240,1,3447259,1
241,1,3447373,1
242,1,3478221,1
243,1,3478270,1
244,1,3478410,1
245,1,3478450,1
246,1,3478453,1
247,1,3478505,1
248,1,3478564,1
249,1,3478583,1
250,1,3591223,1
251,1,3591287,1
252,1,3591394,1
253,1,3702280,1
254,1,3702304,1
255,1,3702308,1
256,1,3719848,1
257,1,3719874,1
258,1,3719878,1
259,1,3719888,1
260,1,3719968,1
261,1,3720098,1
262,1,3720353,1
263,1,3720401,1
264,1,3722100,1
265,1,3722115,1
266,1,3722171,1
267,1,3761488,1
268,1,3761570,1
269,1,3761766,1
270,1,3761770,1
271,1,3761797,1
272,1,3761879,1
273,1,3761900,1
274,1,3761956,1
275,1,3762121,1
276,1,3762142,1
277,1,3762177,1
278,1,3762477,1
279,1,3762718,1
280,1,3762743,1
281,1,3762962,1
282,1,3762972,1
283,1,3762976,1
284,1,3762979,1
285,1,3762989,1
286,1,3763010,1
287,1,3763055,1
288,1,3763079,1
289,1,3763181,1
290,1,3763188,1
291,1,3763197,1
292,1,3763202,1
293,1,3769852,1
294,1,3769935,1
295,1,3770157,1
296,1,3770248,1
297,1,3778594,1
298,1,3778633,1
299,1,3887285,1
300,1,3887305,1
301,1,3887315,1
302,1,3887385,1
303,1,3887397,1
304,1,3887435,1
305,1,3887510,1
306,1,3975245,1
307,1,3975296,1
308,1,3975468,1
309,1,4077395,1
310,1,4119544,1
311,1,4119629,1
312,1,4119647,1
313,1,4119683,1
314,1,4119711,1
315,1,4119748,1
316,1,4132026,1
317,1,4132040,1
318,1,4132047,1
319,1,4132051,1
320,1,4132059,1
321,1,4132102,1
322,1,4189128,1
323,1,4189167,1
324,1,4189361,1
325,1,4189409,1
326,1,4189442,1
327,1,4189449,1
328,1,4189473,1
329,1,4189504,1
330,1,4291630,1
331,1,4381910,1
332,1,4382001,1
333,1,4461099,1
334,1,4461171,1
335,1,4524707,1
336,1,4524745,1
337,1,4524811,1
338,1,4524917,1
339,1,4524945,1
340,1,4524964,1
341,1,4525047,1
342,1,4525091,1
343,1,4525495,1
344,1,4525578,1
345,1,4525657,1
346,1,4525706,1
347,1,4525739,1
348,1,4525744,1
349,1,4525748,1
350,1,4525752,1
351,1,4525834,1
352,1,4525841,1
353,1,4525926,1
354,1,4526256,1
355,1,4526389,1
356,1,4526398,1
357,1,4526456,1
358,1,4526512,1
359,1,4526632,1
360,1,4526737,1
361,1,4526763,1
362,1,4526769,1
363,1,4526772,1
364,1,4526926,1
365,1,4535741,1
366,1,4535807,1
367,1,4535900,1
368,1,4535906,1
369,1,4539757,1
370,1,4539879,1
371,1,4539931,1
372,1,4540051,1
373,1,4540092,1
374,1,4540119,1
375,1,4540256,1
376,1,4597994,1
377,1,4598072,1
378,1,4611660,1
379,1,4611746,1
380,1,4611751,1
381,1,4611762,1
382,1,4611778,1
383,1,4611883,1
384,1,4680026,1
385,1,4680058,1
386,1,4718811,1
387,1,4718867,1
388,1,4718882,1
389,1,4718898,1
390,1,4718976,1
391,1,4718984,1
392,1,4719027,1
393,1,4719038,1
394,1,4719063,1
395,1,4771849,1
396,1,4771863,1
397,1,4771871,1
398,1,4896664,1
399,1,4896782,1
400,1,4896807,1
401,1,4896893,1
402,1,4896917,1
403,1,4897002,1
404,1,4897096,1
405,1,4897174,1
406,1,4897233,1
407,1,4897294,1
408,1,4897332,1
409,1,4897412,1
410,1,4897425,1
411,1,4897448,1
412,1,4897515,1
413,1,4897533,1
414,1,5123827,1
415,1,5123850,1
416,1,5123905,1
417,1,5123913,1
418,1,5124008,1
419,1,5124057,1
420,1,5124099,1
421,1,5124260,1
422,1,5124318,1
423,1,5124384,1
424,1,5124389,1
425,1,5124459,1
426,1,5124462,1
427,1,5129739,1
428,1,5129934,1
429,1,5129939,1
430,1,5129954,1
431,1,5130297,1
432,1,5193025,1
433,1,5193161,1
434,1,5193170,1
435,1,5193200,1
436,1,5193222,1
437,1,5193247,1
438,1,5193293,1
439,1,5193316,1
440,1,5193361,1
441,1,5193388,1
442,1,5284412,1
443,1,5284431,1
444,1,5284434,1
445,1,5284544,1
446,1,5284552,1
447,1,5284573,1
448,1,5284678,1
449,1,5284698,1
450,1,5284707,1
451,1,5284817,1
452,1,5284843,1
453,1,5284880,1
454,1,5284893,1
455,1,5285214,1
456,1,5285220,1
457,1,5285227,1
458,1,5285243,1
459,1,5285252,1
460,1,5285267,1
461,1,5285450,1
462,1,5285627,1
463,1,5285659,1
464,1,5285781,1
465,1,5285832,1
466,1,5285842,1
467,1,5285943,1
468,1,5285992,1
469,1,5286011,1
470,1,5286049,1
471,1,5286302,1
472,1,5289456,1
473,1,5289534,1
474,1,5325077,1
475,1,5346493,1
476,1,5346642,1
477,1,5346757,1
478,1,5346805,1
479,1,5346811,1
480,1,5346952,1
481,1,5346955,1
482,1,5391442,1
483,1,5391578,1
484,1,5391583,1
485,1,5391590,1
486,1,5391605,1
487,1,5391630,1
488,1,5392018,1
489,1,5392081,1
490,1,5392493,1
491,1,5392516,1
492,1,5392555,1
493,1,5392666,1
494,1,5436867,1
495,1,5436925,1
496,1,5436935,1
497,1,5437020,1
498,1,5437029,1
499,1,5437048,1
500,1,5437057,1
501,1,5437467,1
502,1,5437767,1
503,1,5437815,1
504,1,5437901,1
505,1,5437935,1
506,1,5548519,1
507,1,5548547,1
508,1,5548559,1
509,1,5548571,1
510,1,5548578,1
511,1,5548699,1
512,1,5548714,1
513,1,5548726,1
514,1,5548737,1
515,1,5548744,1
516,1,5548752,1
517,1,5548775,1
518,1,5548790,1
519,1,5612184,1
520,1,5612285,1
521,1,5678956,1
522,1,5678998,1
523,1,5679012,1
524,1,5679073,1
525,1,5679234,1
526,1,5679287,1
527,1,5679305,1
528,1,5679324,1
529,1,5679339,1
530,1,5681073,1
531,1,5681076,1
532,1,5681117,1
533,1,5681175,1
534,1,5681212,1
535,1,5681242,1
536,1,5681252,1
537,1,5681277,1
538,1,5681303,1
539,1,5681329,1
540,1,5681352,1
541,1,5862795,1
542,1,5862815,1
543,1,5862968,1
544,1,5863010,1
545,1,5863022,1
546,1,5863106,1
547,1,5863229,1
548,1,5863236,1
549,1,5863377,1
550,1,5863484,1
551,1,5863494,1
552,1,5863497,1
553,1,5963363,1
554,1,5976611,1
555,1,5976632,1
556,1,5976661,1
557,1,5976677,1
558,1,5976775,1
559,1,5976802,1
560,1,5976996,1
561,1,6191305,1
562,1,6191349,1
563,1,6191376,1
564,1,6191389,1
565,1,6191404,1
566,1,6218310,1
567,1,6218338,1
568,1,6218411,1
569,1,6218589,1
570,1,6218710,1
571,1,6218719,1
572,1,6218724,1
573,1,6218732,1
574,1,6218737,1
575,1,6218849,1
576,1,6218888,1
577,1,6219097,1
578,1,6219119,1
579,1,6219157,1
580,1,6219244,1
581,1,6219309,1
582,1,6219353,1
583,1,6219379,1
584,1,6219412,1
585,1,6219420,1
586,1,6219467,1
587,1,6219568,1
588,1,6219728,1
589,1,6219874,1
590,1,6219995,1
591,1,6220045,1
592,1,6220090,1
593,1,6220189,1
594,1,6220266,1
595,1,6220306,1
596,1,6220392,1
597,1,6220409,1
598,1,6220501,1
599,1,6220544,1
600,1,6220604,1
601,1,6220680,1
602,1,6220695,1
603,1,6220774,1
604,1,6220908,1
605,1,6220914,1
606,1,6274042,1
607,1,6274065,1
608,1,6274090,1
609,1,6274117,1
610,1,6274142,1
611,1,6274152,1
612,1,6274182,1
613,1,6274197,1
614,1,6274208,1
615,1,6274219,1
616,1,6274277,1
617,1,6274298,1
618,1,6274318,1
619,1,6274321,1
620,1,6274401,1
621,1,6274446,1
622,1,6274489,1
623,1,6274495,1
624,1,6274623,1
625,1,6274659,1
626,1,6274674,1
627,1,6274696,1
628,1,6274748,1
629,1,6274790,1
630,1,6274805,1
631,1,6274848,1
632,1,6274880,1
633,1,6325131,1
634,1,6325172,1
635,1,6325211,1
636,1,6325215,1
637,1,6325343,1
638,1,6325405,1
639,1,6325410,1
640,1,6325437,1
641,1,6325608,1
642,1,6325612,1
643,1,6325667,1
644,1,6325679,1
645,1,6325683,1
646,1,6393774,1
647,1,6393800,1
648,1,6393939,1
649,1,6393976,1
650,1,6393982,1
651,1,6394023,1
652,1,6394048,1
653,1,6394070,1
654,1,6394197,1
655,1,6394202,1
656,1,6394221,1
657,1,6538569,1
658,1,6538587,1
659,1,6538701,1
660,1,6538988,1
661,1,6539499,1
662,1,6539525,1
663,1,6539725,1
664,1,6540021,1
665,1,6540186,1
666,1,6540206,1
667,1,6540240,1
668,1,6540357,1
669,1,6540925,1
670,1,6541187,1
671,1,6541194,1
672,1,6541274,1
673,1,6541307,1
674,1,6541339,1
675,1,6541342,1
676,1,6541428,1
677,1,6541450,1
678,1,6541462,1
679,1,6541495,1
680,1,6541515,1
681,1,6541533,1
682,1,6541553,1
683,1,6541835,1
684,1,6541998,1
685,1,6542128,1
686,1,6542149,1
687,1,6542191,1
688,1,6542380,1
689,1,6542535,1
690,1,6542550,1
691,1,6542783,1
692,1,6542786,1
693,1,6542811,1
694,1,6542838,1
695,1,6542856,1
696,1,6542869,1
697,1,6542897,1
698,1,6542945,1
699,1,6542959,1
700,1,6543525,1
701,1,6543610,1
702,1,6543630,1
703,1,6543642,1
704,1,6543651,1
705,1,6543683,1
706,1,6735252,1
707,1,6735256,1
708,1,6735313,1
709,1,6735502,1
710,1,6735784,1
711,1,6736247,1
712,1,6736307,1
713,1,6736314,1
714,1,6736447,1
715,1,6736597,1
716,1,6736694,1
717,1,6736697,1
718,1,6736728,1
719,1,6736880,1
720,1,6736960,1
721,1,6737010,1
722,1,6737103,1
723,1,6737122,1
724,1,6737152,1
725,1,6737340,1
726,1,6737568,1
727,1,6737582,1
728,1,6737639,1
729,1,6840421,1
730,1,6840498,1
731,1,6840601,1
732,1,6845584,1
733,1,6845626,1
734,1,6845781,1
735,1,6845807,1
736,1,6845811,1
737,1,6845838,1
738,1,6845860,1
739,1,6845991,1
740,1,6846101,1
741,1,6846191,1
742,1,6846197,1
743,1,6846224,1
744,1,6846227,1
745,1,6846364,1
746,1,6846395,1
747,1,6854913,1
748,1,6854950,1
749,1,6854958,1
750,1,6855021,1
751,1,6855025,1
752,1,6929211,1
753,1,6929243,1
754,1,6929264,1
755,1,6929303,1
756,1,6929343,1
757,1,6929421,1
758,1,7343472,1
759,1,7343538,1
760,1,7343554,1
761,1,7343565,1
762,1,7343666,1
763,1,7343692,1
764,1,7343728,1
765,1,7351665,1
766,1,7351729,1
767,1,7351746,1
768,1,7351752,1
769,1,7351827,1
770,1,7351906,1
771,1,7351942,1
772,1,7352003,1
773,1,7352069,1
774,1,7352114,1
775,1,7352124,1
776,1,7352156,1
777,1,7352326,1
778,1,7352335,1
779,1,7352376,1
780,1,7352384,1
781,1,7352440,1
782,1,7352538,1
783,1,7352582,1
784,1,7352616,1
785,1,7352646,1
786,1,7352729,1
787,1,7352750,1
788,1,7365138,1
789,1,7365184,1
790,1,7365296,1
791,1,7365304,1
792,1,7365430,1
793,1,7365552,1
794,1,7365698,1
795,1,7365746,1
796,1,7365913,1
797,1,7367801,1
798,1,7367823,1
799,1,7367936,1
800,1,7367953,1
801,1,7443111,1
802,1,7443528,1
803,1,7443589,1
804,1,7443622,1
805,1,7443629,1
806,1,7443632,1
807,1,7443748,1
808,1,7443765,1
809,1,7443808,1
810,1,7443904,1
811,1,7444047,1
812,1,7444126,1
813,1,7444141,1
814,1,7444147,1
815,1,7444170,1
816,1,7444177,1
817,1,7444267,1
818,1,7444356,1
819,1,7452531,1
820,1,7452624,1
821,1,7452730,1
822,1,7452758,1
823,1,7533276,1
824,1,7533280,1
825,1,7533291,1
826,1,7533299,1
827,1,7533576,1
828,1,7533649,1
829,1,7533771,1
830,1,7533798,1
831,1,7533843,1
832,1,7533911,1
833,1,7534008,1
834,1,7538783,1
835,1,7538795,1
836,1,7539022,1
837,1,7539043,1
838,1,7539111,1
839,1,7539132,1
840,1,7539135,1
841,1,7539150,1
842,1,7609505,1
843,1,7609516,1
844,1,7609523,1
845,1,7609543,1
846,1,7609568,1
847,1,7609594,1
848,1,7609605,1
849,1,7609609,1
850,1,7609621,1
851,1,7708068,1
852,1,7720387,1
853,1,7720486,1
854,1,7721363,1
855,1,7721483,1
856,1,7721585,1
857,1,7721673,1
858,1,7721908,1
859,1,7722020,1
860,1,7722546,1
861,1,7722550,1
862,1,7722558,1
863,1,7722569,1
864,1,7722594,1
865,1,7722603,1
866,1,7722608,1
867,1,7722700,1
868,1,7722750,1
869,1,7722798,1
870,1,7722877,1
871,1,7761229,1
872,1,7761275,1
873,1,7761287,1
874,1,7761308,1
875,1,7761401,1
876,1,7761471,1
877,1,7761547,1
878,1,7761592,1
879,1,7761659,1
880,1,7761692,1
881,1,7761739,1
882,1,7761771,1
883,1,7761783,1
884,1,7761789,1
885,1,7761826,1
886,1,7761924,1
887,1,7761941,1
888,1,7761997,1
889,1,7762018,1
890,1,7762030,1
891,1,7762058,1
892,1,7762076,1
893,1,7762109,1
894,1,7762142,1
895,1,7762628,1
896,1,7762859,1
897,1,7762882,1
898,1,7762946,1
899,1,7762971,1
900,1,7763041,1
901,1,7763331,1
902,1,7918358,1
903,1,7918402,1
904,1,7918481,1
905,1,7918509,1
906,1,7918667,1
907,1,7918759,1
908,1,7918847,1
909,1,7982211,1
910,1,7982410,1
911,1,7982461,1
912,1,7982506,1
913,1,7982680,1
914,1,7982696,1
915,1,7982750,1
916,1,7982901,1
917,1,7982944,1
918,1,7982970,1
919,1,7983002,1
920,1,8016395,1
921,1,8016446,1
922,1,8016458,1
923,1,8016463,1
924,1,8016469,1
925,1,8016474,1
926,1,8016537,1
927,1,8016542,1
928,1,8016553,1
929,1,8016558,1
930,1,8016568,1
931,1,8016730,1
932,1,8016780,1
933,1,8016814,1
934,1,8016839,1
935,1,8016861,1
936,1,8016875,1
937,1,8016915,1
938,1,8016954,1
939,1,8017184,1
940,1,8017215,1
941,1,8017250,1
942,1,8017328,1
943,1,8017350,1
944,1,8017356,1
945,1,8017363,1
946,1,8017366,1
947,1,8017376,1
948,1,8017416,1
949,1,8017428,1
950,1,8017487,1
951,1,8017510,1
952,1,8017549,1
953,1,8017566,1
954,1,8017577,1
955,1,8017669,1
956,1,8017712,1
957,1,8017718,1
958,1,8017734,1
959,1,8017747,1
960,1,8017760,1
961,1,8017777,1
962,1,8031379,1
963,1,8031510,1
964,1,8031516,1
965,1,8177363,1
966,1,8177375,1
967,1,8177404,1
968,1,8177436,1
969,1,8447605,1
970,1,8447619,1
971,1,8447629,1
972,1,8447721,1
973,1,8447774,1
974,1,8447865,1
975,1,8448028,1
976,1,8448123,1
977,1,8448128,1
978,1,8448187,1
979,1,8454867,1
980,1,8454886,1
981,1,8454891,1
982,1,8454930,1
983,1,8454935,1
984,1,8454958,1
985,1,8455587,1
986,1,8455605,1
987,1,8455650,1
988,1,8455667,1
989,1,8455683,1
990,1,8455746,1
991,1,8455749,1
992,1,8455759,1
993,1,8456186,1
994,1,8456243,1
995,1,8456262,1
996,1,8456265,1
997,1,8456281,1
998,1,8456496,1
999,1,8456499,1
1000,1,8456532,1
1001,1,8456555,1
1002,1,8456558,1
1003,1,8456562,1
1004,1,8456759,1
1005,1,8456768,1
1006,1,8456781,1
1007,1,8459588,1
1008,1,8459645,1
1009,1,8459654,1
1010,1,8459660,1
1011,1,8459666,1
1012,1,8459669,1
1013,1,8459684,1
1014,1,8459711,1
1015,1,8459731,1
1016,1,8460060,1
1017,1,8460085,1
1018,1,8460106,1
1019,1,8460221,1
1020,1,8460270,1
1021,1,8460288,1
1022,1,8460331,1
1023,1,8460389,1
1024,1,8460417,1
1025,1,8460440,1
1026,1,8460468,1
1027,1,8460503,1
1028,1,8460538,1
1029,1,8460878,1
1030,1,8460927,1
1031,1,8460936,1
1032,1,8460942,1
1033,1,8498416,1
1034,1,8498422,1
1035,1,8498444,1
1036,1,8498454,1
1037,1,8498530,1
1038,1,8672928,1
1039,1,8673024,1
1040,1,8673078,1
1041,1,8673119,1
1042,1,8673208,1
1043,1,8673343,1
1044,1,8673372,1
1045,1,8673407,1
1046,1,8673415,1
1047,1,8673451,1
1048,1,8673496,1
1049,1,8673672,1
1050,1,8673726,1
1051,1,8673799,1
1052,1,8674012,1
1053,1,8795374,1
1054,1,8795405,1
1055,1,8795427,1
1056,1,8795473,1
1057,1,8795554,1
1058,1,8795575,1
1059,1,8795587,1
1060,1,8795592,1
1061,1,8795595,1
1062,1,8795606,1
1063,1,8795724,1
1064,1,8795757,1
1065,1,8795767,1
1066,1,8795838,1
1067,1,8795847,1
1068,1,8796555,1
1069,1,8796578,1
1070,1,8796582,1
1071,1,8796648,1
1072,1,8796696,1
1073,1,8796759,1
1074,1,8796838,1
1075,1,8796884,1
1076,1,8796901,1
1077,1,8796933,1
1078,1,8796943,1
1079,1,8796952,1
1080,1,8796988,1
1081,1,8797019,1
1082,1,8797036,1
1083,1,8797042,1
1084,1,8797045,1
1085,1,8797056,1
1086,1,8797075,1
1087,1,8797921,1
1088,1,8798028,1
1089,1,8798084,1
1090,1,8798103,1
1091,1,8798115,1
1092,1,8798137,1
1093,1,8798186,1
1094,1,8798209,1
1095,1,8798235,1
1096,1,8924389,1
1097,1,8924403,1
1098,1,8924542,1
1099,1,8924599,1
1100,1,8924717,1
1101,1,8924903,1
1102,1,8925145,1
1103,1,8925161,1
1104,1,8925182,1
1105,1,8986951,1
1106,1,8987081,1
1107,1,8987085,1
1108,1,8987171,1
1109,1,9004846,1
1110,1,9004856,1
1111,1,9004924,1
1112,1,9004940,1
1113,1,9004966,1
1114,1,9004992,1
1115,1,9005010,1
1116,1,9005015,1
1117,1,9005021,1
1118,1,9005060,1
1119,1,9005080,1
1120,1,9005228,1
1121,1,9005260,1
1122,1,9005263,1
1123,1,9006359,1
1124,1,9006374,1
1125,1,9006414,1
1126,1,9006461,1
1127,1,9006500,1
1128,1,9006530,1
1129,1,9006533,1
1130,1,9006536,1
1131,1,9006614,1
1132,1,9006644,1
1133,1,9006655,1
1134,1,9006666,1
1135,1,9006674,1
1136,1,9006721,1
1137,1,9006839,1
1138,1,9006860,1
1139,1,9006972,1
1140,1,9006978,1
1141,1,9006988,1
1142,1,9006997,1
1143,1,9007004,1
1144,1,9007021,1
1145,1,9007036,1
1146,1,9007061,1
1147,1,9007085,1
1148,1,9007731,1
1149,1,9007772,1
1150,1,9007813,1
1151,1,9007901,1
1152,1,9007910,1
1153,1,9007943,1
1154,1,9007949,1
1155,1,9007961,1
1156,1,9007973,1
1157,1,9007978,1
1158,1,9008006,1
1159,1,9008029,1
1160,1,9008035,1
1161,1,9008821,1
1162,1,9008827,1
1163,1,9008874,1
1164,1,9008913,1
1165,1,9008925,1
1166,1,9008931,1
1167,1,9008937,1
1168,1,9009011,1
1169,1,9009015,1
1170,1,9009072,1
1171,1,9009101,1
1172,1,9009115,1
1173,1,9009122,1
1174,1,9009202,1
1175,1,9009206,1
1176,1,9009224,1
1177,1,9009835,1
1178,1,9009845,1
1179,1,9009924,1
1180,1,9009929,1
1181,1,9009938,1
1182,1,9009983,1
1183,1,9009988,1
1184,1,9010052,1
1185,1,9010099,1
1186,1,9010164,1
1187,1,9010248,1
1188,1,9010302,1
1189,1,9010362,1
1190,1,9010367,1
1191,1,9010375,1
1192,1,9010382,1
1193,1,9010411,1
1194,1,9010431,1
1195,1,9010450,1
1196,1,9010455,1
1197,1,9010486,1
1198,1,9010508,1
1199,1,9010518,1
1200,1,9010572,1
1201,1,9010597,1
1202,1,9010610,1
1203,1,9010659,1
1204,1,9010662,1
1205,1,9010669,1
1206,1,9010698,1
1207,1,9010708,1
1208,1,9010754,1
1209,1,9010843,1
1210,1,9010865,1
1211,1,9010900,1
1212,1,9010921,1
1213,1,9010946,1
1214,1,9010967,1
1215,1,9011008,1
1216,1,9011030,1
1217,1,9011112,1
1218,1,9011180,1
1219,1,9011198,1
1220,1,9011208,1
1221,1,9011285,1
1222,1,9011343,1
1223,1,9011366,1
1224,1,9011371,1
1225,1,9011388,1
1226,1,9011396,1
1227,1,9011417,1
1228,1,9011454,1
1229,1,9011519,1
1230,1,9011522,1
1231,1,9011525,1
1232,1,9011534,1
1233,1,9011544,1
1234,1,9011570,1
1235,1,9011636,1
1236,1,9011645,1
1237,1,9011651,1
1238,1,9011666,1
1239,1,9011675,1
1240,1,9011712,1
1241,1,9011773,1
1242,1,9011815,1
1243,1,9011821,1
1244,1,9011824,1
1245,1,9011858,1
1246,1,9011867,1
1247,1,9011896,1
1248,1,9012005,1
1249,1,9012355,1
1250,1,9012361,1
1251,1,9012379,1
1252,1,9012400,1
1253,1,9012431,1
1254,1,9012487,1
1255,1,9012512,1
1256,1,9012529,1
1257,1,9012543,1
1258,1,9012555,1
1259,1,9012583,1
1260,1,9012594,1
1261,1,9012609,1
1262,1,9012622,1
1263,1,9012636,1
1264,1,9012642,1
1265,1,9012659,1
1266,1,9012694,1
1267,1,9013019,1
1268,1,9013040,1
1269,1,9013084,1
1270,1,9013087,1
1271,1,9013094,1
1272,1,9013109,1
1273,1,9013141,1
1274,1,9013148,1
1275,1,9013157,1
1276,1,9013188,1
1277,1,9013211,1
1278,1,9013253,1
1279,1,9013260,1
1280,1,9013944,1
1281,1,9013947,1
1282,1,9013975,1
1283,1,9013987,1
1284,1,9014016,1
1285,1,9014027,1
1286,1,9014043,1
1287,1,9014089,1
1288,1,9014152,1
1289,1,9014231,1
1290,1,9014242,1
1291,1,9014262,1
1292,1,9014279,1
1293,1,9014291,1
1294,1,9014298,1
1295,1,9014309,1
1296,1,9014338,1
1297,1,9014371,1
1298,1,9014374,1
1299,1,9014378,1
1300,1,9014391,1
1301,1,9014406,1
1302,1,9129357,1
1303,1,9129375,1
1304,1,9129423,1
1305,1,9129433,1
1306,1,9129494,1
1307,1,9129565,1
1308,1,9245622,1
1309,1,9245625,1
1310,1,9245631,1
1311,1,9245634,1
1312,1,9245661,1
1313,1,9245677,1
1314,1,9245739,1
1315,1,9245765,1
1316,1,9245811,1
1317,1,9245827,1
1318,1,9283163,1
1319,1,9283243,1
1320,1,9283570,1
1321,1,9283585,1
1322,1,9283598,1
1323,1,9283610,1
1324,1,9329070,1
1325,1,9329162,1
1326,1,9349201,1
1327,1,9349291,1
1328,1,9349296,1
1329,1,9349374,1
1330,1,9349519,1
1331,1,9349532,1
1332,1,9349561,1
1333,1,9349648,1
1334,1,9349701,1
1335,1,9349732,1
1336,1,9349763,1
1337,1,9349792,1
1338,1,9349804,1
1339,1,9349828,1
1340,1,9349940,1
1341,1,9454994,1
1342,1,9455097,1
1343,1,9455109,1
1344,1,9459362,1
1345,1,9459575,1
1346,1,9636206,1
1347,1,9650367,1
1348,1,9650390,1
1349,1,9650397,1
1350,1,9650406,1
1351,1,9650467,1
1352,1,9651209,1
1353,1,9651229,1
1354,1,9651244,1
1355,1,9651351,1
1356,1,9651537,1
1357,1,9651767,1
1358,1,9651955,1
1359,1,9652075,1
1360,1,9652245,1
1361,1,9652282,1
1362,1,9652369,1
1363,1,9652379,1
1364,1,9676538,1
1365,1,9676585,1
1366,1,9676616,1
