Site_ID,Chr,Coordinate,Weight
640,chr9,37800821,1
641,chr9,37800825,1
642,chr9,37800828,1
643,chr9,37800841,1
644,chr9,37800846,1
645,chr9,37800853,1
646,chr9,37800859,1
647,chr9,37800902,1
648,chr9,37800907,1
649,chr9,37800911,1
650,chr9,37800917,1
651,chr9,37800931,1
652,chr9,37800934,1
653,chr9,37800941,1
654,chr9,37800962,1
655,chr9,37800967,1
656,chr9,37800973,1
657,chr9,37800986,1
658,chr9,37800997,1
659,chr9,37801016,1
660,chr9,37801020,1
661,chr9,37801029,1
662,chr9,37801032,1
663,chr9,37801037,1
664,chr9,37801040,1
665,chr9,37801048,1
666,chr9,37801057,1
667,chr9,37801063,1
668,chr9,37801065,1
669,chr9,37801070,1
670,chr9,37801096,1
671,chr9,37801115,1
672,chr9,37801120,1
673,chr9,37801129,1
674,chr9,37801147,1
675,chr9,37801152,1
676,chr9,37801155,1
677,chr9,37801160,1
678,chr9,37801185,1
679,chr9,37801191,1
680,chr9,37801196,1
681,chr9,37801202,1
682,chr9,37801205,1
683,chr9,37801207,1
684,chr9,37801217,1
685,chr9,37801226,1
686,chr9,37801238,1
687,chr9,37801254,1
688,chr9,37801266,1
689,chr9,37801268,1
690,chr9,37801277,1
691,chr9,37801285,1
692,chr9,37801288,1
693,chr9,37801290,1
694,chr9,37801302,1
695,chr10,127195546,1
696,chr10,127195566,1
697,chr10,127195596,1
698,chr10,127195606,1
699,chr10,127195614,1
700,chr10,127195618,1
701,chr10,127195656,1
702,chr10,127195660,1
703,chr10,127195666,1
704,chr10,127195677,1
705,chr10,127195697,1
706,chr10,127195705,1
707,chr10,127195713,1
708,chr10,127195726,1
709,chr10,127195729,1
710,chr10,127195745,1
711,chr10,127195755,1
712,chr10,127195760,1
713,chr10,127195764,1
714,chr10,127195766,1
715,chr10,127195802,1
716,chr10,127195806,1
717,chr10,127195811,1
718,chr10,127195817,1
719,chr10,127195823,1
720,chr10,127195832,1
721,chr10,127195842,1
722,chr10,127195848,1
723,chr10,127195855,1
724,chr10,127195858,1
725,chr10,127195866,1
726,chr10,127195875,1
727,chr10,127195886,1
728,chr10,127195896,1
729,chr10,127195900,1
730,chr10,127195905,1
731,chr10,127195911,1
732,chr10,127195914,1
733,chr10,127195918,1
734,chr10,127195926,1
735,chr10,127195938,1
736,chr10,127195940,1
737,chr10,127195950,1
738,chr10,127195953,1
739,chr10,127195957,1
740,chr10,127195959,1
741,chr10,127195965,1
742,chr10,127195967,1
743,chr10,127195980,1
744,chr10,127195982,1
745,chr10,127195990,1
746,chr10,127196001,1
747,chr10,127196019,1
748,chr10,127196025,1
749,chr10,127196033,1
750,chr10,127196042,1
751,chr10,127196053,1
752,chr10,127196058,1
753,chr10,127196079,1
754,chr10,127196084,1
755,chr10,127196094,1
756,chr10,127196107,1
757,chr10,127196109,1
758,chr10,127196119,1
759,chr10,127196122,1
760,chr10,127196124,1
761,chr10,127196130,1
762,chr10,127196132,1
763,chr10,127196144,1
764,chr10,127196150,1
765,chr10,127196163,1
766,chr10,127196168,1
767,chr10,127196170,1
768,chr10,127196181,1
769,chr10,127196193,1
770,chr10,127196199,1
771,chr10,127196204,1
772,chr10,127196218,1
773,chr10,127196222,1
774,chr10,127196229,1
775,chr10,127196231,1
776,chr10,127196234,1
777,chr10,127196241,1
778,chr10,127196243,1
779,chr10,127196246,1
780,chr10,127196250,1
781,chr10,127196252,1
782,chr10,127196260,1
783,chr10,127196266,1
784,chr10,127196273,1
785,chr10,127196276,1
786,chr10,127196278,1
787,chr10,127196280,1
788,chr10,127196282,1
789,chr10,127196293,1
790,chr10,127196308,1
791,chr10,127196314,1
792,chr10,127196318,1
793,chr10,127196320,1
794,chr10,127196322,1
795,chr10,127196326,1
796,chr10,127196334,1
797,chr10,127196336,1
798,chr10,127196339,1
799,chr10,127196341,1
800,chr10,127196344,1
801,chr10,127196364,1
802,chr10,127196370,1
803,chr10,127196372,1
804,chr10,127196380,1
805,chr10,127196408,1
806,chr10,127196411,1
807,chr10,127196438,1
808,chr10,127196444,1
809,chr10,127196479,1
810,chr10,127196503,1
811,chr10,127196505,1
812,chr10,127196511,1
813,chr10,127196515,1
814,chr10,127196525,1
815,chr10,127196531,1
816,chr10,127196541,1
817,chr10,127196543,1
818,chr10,127196545,1
819,chr10,127196552,1
820,chr10,127196560,1
821,chr10,127196564,1
822,chr10,127196574,1
823,chr10,127196579,1
824,chr10,127196583,1
825,chr10,127196591,1
826,chr10,127196598,1
827,chr10,127196600,1
828,chr10,127196605,1
829,chr10,127196616,1
830,chr10,127196622,1
831,chr10,127196625,1
832,chr10,127196627,1
833,chr10,127196633,1
834,chr10,127196638,1
835,chr10,127196643,1
836,chr10,127196648,1
837,chr10,127196650,1
838,chr10,127196654,1
839,chr10,127196695,1
840,chr10,127196698,1
841,chr10,127196701,1
842,chr10,127196753,1
843,chr10,127196756,1
844,chr10,127196763,1
845,chr10,127196766,1
846,chr10,127196773,1
847,chr10,127196779,1
848,chr10,127196781,1
849,chr10,127196783,1
850,chr10,127196791,1
851,chr10,127196799,1
852,chr10,127196801,1
853,chr10,127196808,1
854,chr10,127196827,1
855,chr10,127196830,1
856,chr10,127196842,1
857,chr10,127196870,1
858,chr10,127196876,1
859,chr10,127196888,1
860,chr10,127196892,1
861,chr10,127196902,1
862,chr11,110092612,1
863,chr11,110092623,1
864,chr11,110092625,1
865,chr11,110092634,1
866,chr11,110092640,1
867,chr11,110092653,1
868,chr11,110092669,1
869,chr11,110092671,1
870,chr11,110092681,1
871,chr11,110092684,1
872,chr11,110092686,1
873,chr11,110092695,1
874,chr11,110092708,1
875,chr11,110092717,1
876,chr11,110092723,1
877,chr11,110092758,1
878,chr11,110092765,1
879,chr11,110092805,1
880,chr11,110092808,1
881,chr11,110092842,1
882,chr11,110092854,1
883,chr11,110092857,1
884,chr11,110092860,1
885,chr11,110092896,1
886,chr11,110092899,1
887,chr11,110092901,1
888,chr11,110092907,1
889,chr11,110092916,1
890,chr11,110092920,1
891,chr11,110092924,1
892,chr11,110092928,1
893,chr11,110092932,1
894,chr11,110092939,1
895,chr11,110092941,1
896,chr11,110092946,1
897,chr11,110092954,1
898,chr11,110092960,1
899,chr11,110092966,1
900,chr11,110092972,1
901,chr11,110092976,1
902,chr11,110092978,1
903,chr11,110092986,1
904,chr11,110092991,1
905,chr11,110092995,1
906,chr11,110093008,1
907,chr11,110093013,1
908,chr11,110093022,1
909,chr11,110093026,1
910,chr11,110093030,1
911,chr11,110093032,1
912,chr11,110093036,1
913,chr11,110093041,1
914,chr11,110093052,1
915,chr11,110093056,1
916,chr11,110093068,1
917,chr11,110093072,1
918,chr11,110093092,1
919,chr11,110093094,1
920,chr11,110093098,1
921,chr11,110093103,1
922,chr11,110093105,1
923,chr11,110093113,1
924,chr11,110093116,1
925,chr11,110093120,1
926,chr11,110093122,1
927,chr11,110093141,1
928,chr11,110093148,1
929,chr11,110093152,1
930,chr11,110093159,1
931,chr11,110093169,1
932,chr11,110093207,1
933,chr11,110093243,1
934,chr11,110093249,1
935,chr11,110093251,1
936,chr11,110093253,1
937,chr11,110093255,1
938,chr11,110093291,1
939,chr11,110093294,1
940,chr11,110093302,1
941,chr11,110093307,1
942,chr11,110093309,1
943,chr11,110093318,1
944,chr11,110093320,1
945,chr11,110093322,1
946,chr11,110093326,1
947,chr11,110093330,1
948,chr11,110093332,1
949,chr11,110093340,1
950,chr11,110093342,1
951,chr11,110093351,1
952,chr11,110093353,1
953,chr11,110093360,1
954,chr11,110093368,1
955,chr11,110093370,1
956,chr11,110093377,1
957,chr11,110093380,1
958,chr11,110093384,1
959,chr11,110093388,1
960,chr11,110093391,1
961,chr11,110093399,1
962,chr11,110093401,1
963,chr11,110093416,1
964,chr11,110093423,1
965,chr11,110093442,1
966,chr11,110093460,1
967,chr11,110093462,1
968,chr11,110093467,1
969,chr11,110093469,1
970,chr11,110093472,1
971,chr11,110093493,1
972,chr11,110093497,1
973,chr11,110093509,1
974,chr11,110093511,1
975,chr11,110093517,1
976,chr11,110093519,1
977,chr11,110093523,1
978,chr11,110093527,1
979,chr11,110093534,1
980,chr11,110093541,1
981,chr11,110093544,1
982,chr11,110093550,1
983,chr11,110093555,1
984,chr11,110093561,1
985,chr11,110093564,1
986,chr11,110093585,1
987,chr11,110093590,1
988,chr11,110093597,1
989,chr11,110093604,1
990,chr11,110093612,1
991,chr11,110093619,1
992,chr11,110093623,1
993,chr11,110093637,1
994,chr11,110093641,1
995,chr11,110093653,1
996,chr11,110093666,1
997,chr11,110093673,1
998,chr11,110093676,1
999,chr11,110093682,1
1000,chr11,110093685,1
1001,chr11,110093693,1
1002,chr11,110093697,1
1003,chr11,110093708,1
1004,chr11,110093717,1
1005,chr11,110093723,1
1006,chr11,110093725,1
1007,chr11,110093738,1
1008,chr11,110093745,1
1009,chr11,110093749,1
1010,chr11,110093753,1
1011,chr11,110093766,1
1012,chr11,110093768,1
1013,chr11,110093780,1
1014,chr11,110093786,1
1015,chr11,110093790,1
1016,chr11,110093793,1
1017,chr11,110093795,1
1018,chr11,110093805,1
1019,chr11,110093816,1
1020,chr11,110093827,1
1021,chr11,110093838,1
1022,chr11,110093840,1
1023,chr11,110093842,1
1024,chr11,110093844,1
1025,chr11,110093848,1
1026,chr11,110093855,1
1027,chr11,110093875,1
1028,chr11,110093895,1
1029,chr11,110093924,1
1030,chr11,110093941,1
1031,chr11,110093945,1
1032,chr11,110093950,1
1033,chr11,110093972,1
1034,chr11,110094016,1
1035,chr11,110094021,1
1036,chr11,110094035,1
1037,chr11,110094057,1
1038,chr11,110094100,1
1039,chr11,110094199,1
1040,chr11,110094211,1
1041,chr11,110094222,1
1042,chr13,32427113,1
1043,chr13,32427115,1
1044,chr13,32427138,1
1045,chr13,32427146,1
1046,chr13,32427152,1
1047,chr13,32427159,1
1048,chr13,32427169,1
1049,chr13,32427179,1
1050,chr13,32427188,1
1051,chr13,32427205,1
1052,chr13,32427209,1
1053,chr13,32427218,1
1054,chr13,32427221,1
1055,chr13,32427236,1
1056,chr13,32427242,1
1057,chr13,32427254,1
1058,chr13,32427260,1
1059,chr13,32427278,1
1060,chr13,32427289,1
1061,chr13,32427295,1
1062,chr13,32427311,1
1063,chr13,32427325,1
1064,chr13,32427338,1
1065,chr13,32427342,1
1066,chr13,32427347,1
1067,chr13,32427361,1
1068,chr13,32427370,1
1069,chr13,32427378,1
1070,chr13,32427382,1
1071,chr13,32427392,1
1072,chr13,32427402,1
1073,chr13,32427412,1
1074,chr13,32427416,1
1075,chr13,32427422,1
1076,chr13,32427424,1
1077,chr13,32427430,1
1078,chr13,32427437,1
1079,chr13,32427440,1
1080,chr13,32427456,1
1081,chr13,32427462,1
1082,chr13,32427472,1
1083,chr13,32427489,1
1084,chr13,32427515,1
1085,chr13,32427530,1
1086,chr13,32427535,1
1087,chr13,32427549,1
1088,chr13,32427556,1
1089,chr13,32427559,1
1090,chr13,32427562,1
1091,chr13,32427574,1
1092,chr13,32427580,1
1093,chr13,32427592,1
1094,chr13,32427594,1
1095,chr13,32427599,1
1096,chr13,32427606,1
1097,chr13,32427614,1
1098,chr13,32427623,1
1099,chr13,32427631,1
1100,chr13,32427633,1
1101,chr13,32427636,1
1102,chr13,32427652,1
1103,chr13,32427668,1
1104,chr13,32427674,1
1105,chr13,32427676,1
1106,chr13,32427686,1
1107,chr13,32427701,1
1108,chr13,32427714,1
1109,chr13,32427723,1
1110,chr13,32427728,1
1111,chr13,32427737,1
1112,chr13,32427739,1
1113,chr13,32427774,1
1114,chr13,32427780,1
1115,chr13,32427782,1
1116,chr13,32427793,1
1117,chr13,32427795,1
1118,chr13,32427798,1
1119,chr13,32427804,1
1120,chr13,32427810,1
1121,chr13,32427813,1
1122,chr13,32427817,1
1123,chr13,32427823,1
1124,chr13,32427841,1
1125,chr13,32427845,1
1126,chr13,32427849,1
1127,chr13,32427854,1
1128,chr13,32427867,1
1129,chr13,32427873,1
1130,chr13,32427880,1
1131,chr13,32427883,1
1132,chr13,32427892,1
1133,chr13,32427923,1
1134,chr13,32427930,1
1135,chr13,32427940,1
1136,chr13,32427973,1
1137,chr13,32427976,1
1138,chr13,32427991,1
1139,chr13,32427993,1
1140,chr13,32427999,1
1141,chr13,32428003,1
1142,chr13,32428008,1
1143,chr13,32428012,1
1144,chr13,32428018,1
1145,chr13,32428101,1
1146,chr13,32428110,1
1147,chr13,32428132,1
1148,chr13,32428167,1
1149,chr13,32428190,1
1150,chr13,32428194,1
