chr1	39808742	39808960	Peak_5326	39808851	3.78	3.86	0.08	49.49	1.00	0.37
chr1	39840083	39840301	Peak_7281	39840192	2.41	2.57	0.16	15.83	1.00	0.45
chr1	39868986	39869204	Peak_8756	39869095	1.79	2.11	0.32	6.62	1.00	0.47
chr1	39871561	39871776	Peak_10116	39871667	1.41	1.72	0.29	5.96	0.98	0.49
chr1	39881705	39881894	Peak_8805	39881814	1.78	1.94	0.16	11.94	1.00	0.46
chr1	39891228	39891446	Peak_6017	39891337	3.21	3.56	0.34	10.40	1.00	0.40
chr1	40062173	40062391	Peak_9928	40062282	1.45	1.62	0.16	10.03	1.00	0.48
chr1	40314104	40314322	Peak_7472	40314213	2.30	2.47	0.16	15.19	1.00	0.44
chr1	40320794	40320991	Peak_11113	40320903	1.20	1.31	0.11	12.16	1.00	0.55
chr1	40404952	40405170	Peak_1176	40405061	16.81	17.10	0.29	59.40	1.00	0.00
chr1	40606855	40607073	Peak_4134	40606964	5.33	5.46	0.13	41.99	1.00	0.22
chr1	40796544	40796762	Peak_11236	40796653	1.17	1.23	0.05	22.52	1.00	0.54
chr1	40832861	40833079	Peak_9295	40832970	1.63	1.87	0.23	7.95	1.00	0.48
chr1	40890355	40890573	Peak_8638	40890464	1.83	1.98	0.15	13.48	1.00	0.46
chr1	41994048	41994266	Peak_3945	41994157	5.67	5.86	0.19	30.66	1.00	0.20
chr1	42606184	42606402	Peak_1970	42606293	11.54	11.73	0.19	61.49	1.00	0.00
chr1	42851111	42851329	Peak_3180	42851220	7.22	7.76	0.54	14.41	1.00	0.03
chr1	42902002	42902220	Peak_5721	42902111	3.43	3.57	0.14	25.90	1.00	0.37
chr1	43123678	43123896	Peak_5248	43123787	3.86	4.22	0.35	11.99	1.00	0.38
chr1	43511430	43511643	Peak_7550	43511534	2.27	2.54	0.27	9.45	1.00	0.45
chr1	43827865	43828083	Peak_1064	43827974	17.88	18.19	0.31	59.05	1.00	0.00
chr1	43933773	43933958	Peak_9617	43933882	1.54	1.84	0.30	6.06	1.00	0.49
chr1	43979334	43979552	Peak_8834	43979443	1.77	1.93	0.17	11.46	1.00	0.47
chr1	44081532	44081741	Peak_11324	44081632	1.16	1.27	0.12	11.01	1.00	0.54
chr1	44202961	44203179	Peak_6587	44203070	2.82	2.90	0.08	34.53	1.00	0.42
chr1	45795406	45795624	Peak_2404	45795515	9.68	10.00	0.32	30.90	1.00	0.00
chr1	46171556	46171774	Peak_2818	46171665	8.29	8.34	0.05	165.66	1.00	0.00
chr1	46853834	46854035	Peak_9686	46853926	1.52	1.67	0.15	10.98	1.00	0.48
chr1	49781942	49782160	Peak_7008	49782051	2.57	2.79	0.21	13.10	1.00	0.44
chr1	49986980	49987198	Peak_834	49987089	20.99	21.11	0.12	175.14	1.00	0.00
chr1	50822523	50822725	Peak_5256	50822616	3.85	4.00	0.15	27.04	1.00	0.38
chr1	50900392	50900590	Peak_8653	50900481	1.83	2.10	0.27	7.65	1.00	0.46
chr1	51370655	51370873	Peak_6395	51370764	2.95	3.30	0.35	9.50	1.00	0.42
chr1	51426606	51426824	Peak_468	51426715	27.95	28.22	0.27	105.00	1.00	0.00
chr1	51483874	51484092	Peak_4223	51483983	5.21	5.38	0.17	31.78	1.00	0.24
chr1	51746954	51747152	Peak_7517	51747043	2.28	2.42	0.14	17.16	1.00	0.44
chr1	51913584	51913788	Peak_8825	51913693	1.77	2.06	0.29	7.09	1.00	0.46
chr1	52047019	52047237	Peak_5664	52047128	3.48	3.77	0.29	12.97	1.00	0.35
chr1	52113596	52113811	Peak_901	52113702	19.94	20.13	0.19	105.09	1.00	0.00
chr1	52119129	52119347	Peak_5422	52119238	3.70	3.79	0.10	39.51	1.00	0.37
chr1	52597145	52597363	Peak_5411	52597254	3.71	3.94	0.23	16.90	1.00	0.37
chr1	52630426	52630644	Peak_7379	52630535	2.35	2.48	0.13	19.59	1.00	0.45
chr1	52681890	52682107	Peak_9693	52681999	1.52	1.58	0.06	27.08	1.00	0.48
chr1	52930606	52930824	Peak_10082	52930715	1.42	1.61	0.19	8.46	1.00	0.49
chr1	53313584	53313802	Peak_8090	53313693	2.03	2.15	0.12	17.23	1.00	0.44
chr1	53352679	53352893	Peak_653	53352788	23.78	23.94	0.16	150.48	1.00	0.00
chr1	53480779	53480997	Peak_3952	53480888	5.66	5.77	0.10	55.14	1.00	0.20
chr1	53813339	53813557	Peak_3856	53813448	5.83	5.97	0.14	43.51	1.00	0.16
chr1	54250690	54250907	Peak_1221	54250799	16.42	16.66	0.24	68.19	1.00	0.00
chr1	54443752	54443970	Peak_4233	54443861	5.19	5.25	0.05	95.61	1.00	0.24
chr1	55027371	55027587	Peak_3346	55027480	6.84	7.04	0.20	34.74	1.00	0.09
chr1	55172011	55172229	Peak_241	55172120	37.93	38.26	0.33	115.69	1.00	0.00
chr1	55195327	55195545	Peak_8566	55195436	1.85	2.00	0.15	13.46	1.00	0.46
chr1	55224315	55224531	Peak_5090	55224422	4.03	4.22	0.19	22.64	1.00	0.39
chr1	55405557	55405766	Peak_4261	55405657	5.16	5.39	0.23	23.19	1.00	0.26
chr1	55724463	55724669	Peak_6863	55724572	2.65	2.93	0.28	10.43	1.00	0.44
chr1	55736115	55736329	Peak_5600	55736220	3.55	3.67	0.12	29.85	1.00	0.36
chr1	57191310	57191521	Peak_8506	57191419	1.87	2.03	0.15	13.17	1.00	0.46
chr1	57198766	57198984	Peak_8285	57198875	1.95	2.26	0.31	7.32	1.00	0.46
chr1	57510450	57510668	Peak_7461	57510559	2.31	2.59	0.28	9.12	1.00	0.44
chr1	57551770	57551988	Peak_5899	57551879	3.31	3.55	0.24	15.08	1.00	0.35
chr1	57563968	57564186	Peak_5115	57564077	4.01	4.18	0.17	24.36	1.00	0.39
chr1	57995889	57996107	Peak_7106	57995998	2.51	2.69	0.17	15.45	1.00	0.43
chr1	58289950	58290168	Peak_1938	58290059	11.73	11.90	0.17	69.18	1.00	0.00
chr1	58424020	58424225	Peak_596	58424129	24.72	25.12	0.40	63.20	1.00	0.00
chr1	59094791	59094991	Peak_2014	59094882	11.37	11.88	0.51	23.19	1.00	0.00
chr1	59367168	59367386	Peak_11903	59367277	1.06	1.30	0.24	5.40	1.00	0.53
chr1	59423716	59423934	Peak_8949	59423825	1.73	2.17	0.44	4.95	1.00	0.47
chr1	59561520	59561738	Peak_4402	59561629	4.90	5.02	0.11	43.97	1.00	0.29
chr1	59574984	59575199	Peak_3338	59575093	6.87	7.04	0.17	40.68	1.00	0.06
chr1	59603995	59604205	Peak_1990	59604096	11.46	11.77	0.31	37.56	1.00	0.00
chr1	59606641	59606859	Peak_1450	59606750	14.58	15.09	0.51	29.32	1.00	0.00
chr1	59613942	59614160	Peak_1397	59614051	14.96	15.27	0.31	48.82	1.00	0.00
chr1	59670720	59670938	Peak_11162	59670829	1.19	1.56	0.37	4.24	1.00	0.54
chr1	59697726	59697914	Peak_11078	59697805	1.21	1.49	0.28	5.34	1.00	0.54
chr1	59729249	59729467	Peak_7268	59729358	2.41	2.71	0.30	9.05	1.00	0.45
chr1	59762693	59762901	Peak_10527	59762792	1.32	1.67	0.24	7.02	0.93	0.49
chr1	59942893	59943111	Peak_1788	59943002	12.48	12.80	0.32	39.40	1.00	0.00
chr1	60007351	60007569	Peak_8527	60007460	1.86	2.22	0.36	6.21	1.00	0.47
chr1	60098120	60098337	Peak_474	60098228	27.71	28.13	0.42	67.36	1.00	0.00
chr1	60145313	60145531	Peak_10971	60145422	1.23	1.41	0.18	7.76	1.00	0.53
chr1	60754038	60754256	Peak_2390	60754147	9.73	9.92	0.19	52.39	1.00	0.00
chr1	61473049	61473267	Peak_5011	61473158	4.13	4.25	0.11	37.37	1.00	0.38
chr1	62414607	62414825	Peak_1056	62414716	17.98	18.12	0.14	128.00	1.00	0.00
chr1	62772393	62772611	Peak_5841	62772502	3.35	3.59	0.24	14.75	1.00	0.36
chr1	63091739	63091957	Peak_8014	63091848	2.06	2.44	0.39	6.32	1.00	0.45
chr1	63092533	63092746	Peak_7356	63092637	2.37	2.56	0.20	13.05	1.00	0.45
chr1	63200349	63200567	Peak_3863	63200458	5.82	5.93	0.11	54.11	1.00	0.16
chr1	63264664	63264865	Peak_10883	63264773	1.24	1.50	0.25	5.90	1.00	0.53
chr1	63445628	63445841	Peak_3468	63445737	6.55	6.97	0.42	16.68	1.00	0.09
chr1	63467005	63467223	Peak_1590	63467114	13.60	13.78	0.19	73.81	1.00	0.00
chr1	63645101	63645314	Peak_9841	63645205	1.48	1.70	0.23	7.43	1.00	0.49
chr1	63730245	63730463	Peak_1098	63730354	17.47	17.62	0.15	116.52	1.00	0.00
chr1	64121522	64121740	Peak_6220	64121631	3.07	3.30	0.24	14.03	1.00	0.43
chr1	64241950	64242168	Peak_4510	64242059	4.75	4.91	0.16	31.57	1.00	0.29
chr1	64338532	64338750	Peak_7014	64338641	2.57	2.64	0.07	40.28	1.00	0.44
chr1	64455638	64455856	Peak_3434	64455747	6.63	6.78	0.15	46.55	1.00	0.09
chr1	64617095	64617313	Peak_1817	64617204	12.32	12.91	0.59	21.93	1.00	0.00
chr1	64731772	64731990	Peak_3775	64731881	5.96	6.21	0.25	24.80	1.00	0.16
chr1	64753150	64753368	Peak_408	64753259	29.71	29.90	0.19	156.77	1.00	0.00
chr1	64769735	64769953	Peak_3219	64769844	7.13	7.28	0.15	47.98	1.00	0.03
chr1	64806332	64806525	Peak_9367	64806416	1.61	1.72	0.11	15.96	1.00	0.48
chr1	64928656	64928874	Peak_11626	64928765	1.11	1.22	0.10	11.58	1.00	0.53
chr1	65104683	65104901	Peak_131	65104792	46.41	46.62	0.21	223.49	1.00	0.00
chr1	65357405	65357617	Peak_7752	65357514	2.18	2.28	0.11	21.55	1.00	0.46
chr1	65408005	65408223	Peak_1972	65408114	11.54	11.87	0.33	35.88	1.00	0.00
chr1	66674932	66675148	Peak_10844	66675039	1.25	1.45	0.20	7.18	1.00	0.52
chr1	66816909	66817127	Peak_2860	66817018	8.16	8.29	0.10	79.57	1.00	0.00
chr1	66986806	66987024	Peak_10950	66986915	1.23	1.35	0.11	11.89	1.00	0.54
chr1	69108455	69108673	Peak_5623	69108564	3.52	3.63	0.10	34.94	1.00	0.35
chr1	69376853	69377057	Peak_12212	69376948	1.01	1.10	0.09	11.72	1.00	0.55
chr1	69445282	69445500	Peak_4740	69445391	4.46	4.60	0.15	31.43	1.00	0.32
chr1	71007265	71007480	Peak_3884	71007371	5.79	5.84	0.05	115.85	1.00	0.18
chr1	71024004	71024222	Peak_2896	71024113	8.04	8.18	0.14	58.41	1.00	0.03
chr1	71507357	71507575	Peak_862	71507466	20.43	20.61	0.18	113.79	1.00	0.00
chr1	71609107	71609305	Peak_10800	71609196	1.26	1.47	0.21	7.02	1.00	0.53
chr1	71644923	71645141	Peak_3195	71645032	7.19	7.29	0.10	75.24	1.00	0.03
chr1	71652601	71652812	Peak_5401	71652703	3.71	4.10	0.38	10.72	1.00	0.37
chr1	71875749	71875967	Peak_10756	71875858	1.27	1.46	0.19	7.75	1.00	0.53
chr1	72041377	72041595	Peak_6632	72041486	2.79	2.92	0.14	21.31	1.00	0.42
chr1	72121924	72122129	Peak_10166	72122033	1.40	1.55	0.15	10.37	1.00	0.49
chr1	72185089	72185307	Peak_11172	72185198	1.19	1.27	0.08	15.19	1.00	0.54
chr1	72236276	72236494	Peak_3636	72236385	6.21	6.52	0.31	21.19	1.00	0.14
chr1	72236513	72236517	Peak_7489	72236622	2.29	2.63	0.34	7.79	1.00	0.44
chr1	72307316	72307534	Peak_309	72307425	33.80	34.10	0.31	110.86	1.00	0.00
chr1	72427605	72427823	Peak_7073	72427714	2.53	2.91	0.38	7.71	1.00	0.44
chr1	72520142	72520360	Peak_7197	72520251	2.45	2.53	0.07	34.13	1.00	0.43
chr1	72641072	72641290	Peak_1265	72641181	16.02	16.35	0.33	49.41	1.00	0.00
chr1	72711171	72711389	Peak_936	72711280	19.43	19.90	0.47	42.06	1.00	0.00
chr1	72726222	72726434	Peak_4342	72726331	5.02	5.10	0.08	60.79	1.00	0.25
chr1	72733503	72733712	Peak_7141	72733612	2.49	2.69	0.21	12.89	1.00	0.43
chr1	72871841	72872059	Peak_9346	72871950	1.61	1.82	0.21	8.82	1.00	0.48
chr1	72873569	72873787	Peak_9629	72873678	1.53	1.89	0.36	5.28	1.00	0.49
chr1	72963594	72963812	Peak_6673	72963703	2.76	2.94	0.18	16.57	1.00	0.42
chr1	73913437	73913655	Peak_5826	73913546	3.36	3.60	0.24	15.13	1.00	0.36
chr1	74006953	74007161	Peak_9204	74007062	1.66	1.83	0.17	10.63	1.00	0.47
chr1	74141868	74142086	Peak_3561	74141977	6.36	6.65	0.29	22.77	1.00	0.11
chr1	74192058	74192276	Peak_4030	74192167	5.51	5.69	0.18	30.90	1.00	0.20
chr1	74236220	74236438	Peak_10143	74236329	1.40	35.81	0.23	155.80	0.04	0.49
chr1	74284836	74285050	Peak_2308	74284945	10.12	10.41	0.28	36.79	1.00	0.00
chr1	74344287	74344505	Peak_10463	74344396	1.34	1.42	0.08	18.18	1.00	0.49
chr1	74376167	74376369	Peak_6582	74376276	2.82	3.17	0.35	9.01	1.00	0.42
chr1	74397696	74397914	Peak_2517	74397805	9.23	9.44	0.21	44.95	1.00	0.00
chr1	74408400	74408598	Peak_7739	74408489	2.19	2.32	0.13	17.83	1.00	0.46
chr1	74429515	74429723	Peak_10953	74429624	1.23	1.29	0.06	21.34	1.00	0.54
chr1	74505927	74506145	Peak_20	74506036	76.43	76.70	0.26	291.22	1.00	0.00
chr1	74595877	74596095	Peak_9487	74595986	1.57	1.95	0.38	5.16	1.00	0.48
chr1	74661432	74661643	Peak_4066	74661534	5.44	5.49	0.05	108.95	1.00	0.22
chr1	74765304	74765522	Peak_3049	74765413	7.59	7.70	0.11	67.55	1.00	0.03
chr1	74784507	74784701	Peak_11934	74784616	1.05	1.53	0.47	3.23	1.00	0.53
chr1	74800475	74800689	Peak_8211	74800580	1.98	2.35	0.37	6.31	1.00	0.45
chr1	74808246	74808464	Peak_2386	74808355	9.74	10.41	0.67	15.54	1.00	0.00
chr1	74915687	74915905	Peak_2929	74915796	7.93	8.01	0.08	100.03	1.00	0.03
chr1	74926033	74926251	Peak_728	74926142	22.46	22.73	0.28	81.84	1.00	0.00
chr1	75124833	75125047	Peak_765	75124938	21.96	22.13	0.17	127.79	1.00	0.00
chr1	75169100	75169310	Peak_5949	75169201	3.27	3.41	0.13	25.33	1.00	0.39
chr1	75251815	75252011	Peak_6765	75251924	2.70	2.96	0.25	11.67	1.00	0.41
chr1	75277519	75277735	Peak_3490	75277628	6.51	6.71	0.20	33.42	1.00	0.09
chr1	75381521	75381739	Peak_4390	75381630	4.92	5.51	0.59	9.31	1.00	0.30
chr1	75423336	75423554	Peak_8532	75423445	1.86	2.06	0.20	10.39	1.00	0.47
