>BsiSI
S189,102347515,460
S210,75429475,283
S215,89491606,240
S249,73950205,3042
S257,44064999,970
S268,119317430,158
S271,47352636,580
S287,43880745,153
S304,6656771,5681
S309,64338782,426
S314,114058223,798
S319,32583180,611
S340,134225758,523
S005,14883548,2915
S007,79691352,2270
S023,6772668,554
S035,57611887,92
S084,103841623,518
S102,93677427,154
S123,79690913,252
S131,47725181,1891
S135,114408412,270
S163,14886463,9652
S211,6567863,399
S234,75209540,428
S251,30696114,709
S323,56636160,358
S333,106954997,501
S066,99087062,72
S126,108266518,3615
S305,33818605,10082
S010,21098604,198
S051,91253739,212
S089,52312949,1062
S121,74921369,136
S167,90332202,180
S197,57486467,12177
S202,93331737,568
S301,87993398,336
S001,74202559,1692
S027,40892741,1495
S047,44288775,40
S050,70854731,320
S081,44663770,1064
S094,65517793,647
S114,96330722,155
S168,74889532,358
S169,29821294,265
S220,91852155,683
S243,45251264,1499
S262,78131147,98
S264,80778143,860
S275,72319772,60
S283,22980362,42
S311,90883312,908
S347,83285013,540
S352,41513600,126
S032,2340954,155
S083,2428667,119
S088,57186132,69
S090,1615065,980
S103,84190971,478
S113,2026484,217
S142,87601604,365
S186,3443808,367
S198_S344,22001083,1288
S213,726416,98
S223,68737041,107
S250,84145506,308
S256,66830181,336
S267,84700347,74
S293,81237559,1500
S324,58129696,286
S328,23678101,495
S002,40885061,2746
S004,68306317,2145
S016,38705908,168
S039,41369695,2259
S049,16569443,1021
S053,6995923,90
S059,75514590,436
S072,17206113,187
S076,1684575,49
S082,29042371,462
S087,34579952,152
S110,34263603,7110
S125,42681108,1323
S127,74859777,135
S148,75905183,88
S188,6556959,349
S208,75979833,225
S224,54900216,384
S246,4739318,83
S253,82274045,699
S274,48578621,110
S326,44388960,2854
S327,48614815,387
S332,13017980,212
S124,79952276,85
S139,77249757,205
S158,21739884,711
S190,23690581,237
S222,45723054,1331
S021,57681466,510
S028,6738819,403
S037_S329,4769641,53
S038,15007917,2880
S068,9362639,353
S069,51065303,988
S077,41874909,2235
S093,19216404,2161
S097,48446114,92
S100,15478271,1554
S101,54102152,308
S144,13150770,927
S154,43820709,2591
S155,38257105,116
S157,3573712,122
S171,18233320,299
S174,49422754,472
S178,5783872,499
S194,12881333,158
S200,48836519,241
S273,19515658,400
S278,38336667,238
S280,55947737,264
S285,58353455,101
S337,55117966,896
S342,16325242,83
S345,49155420,2204
S350,7380950,584
S026,63956296,62
S092,50116103,762
S185,58839840,149
S225,25585650,177
S284,609238,403
S298,47356827,165
S303,157230,3517
S310,38805904,85
S312,16729643,113
S012,37207828,452
S045,17513660,783
S165,37007164,189
S170,36385227,4
S217,38661710,3783
S353,32413044,4639
S014,28772350,273
S071,21014394,420
S107,27801741,81
S149,41925517,725
S151,17120379,205
S162,46054217,17
S218,50529814,122
S233,23751537,206
S241,39244767,126
S254,37675627,51
S258,21736171,34
S295,39151942,325
S317,20021347,197
S335,46053550,95
S336,43109593,504
>BsaWI
S015,169612274,20460
S031,179244601,69216
S073,110211308,7059
S091,56636563,8933
S098,150977418,4889
S099,39010251,30150
S115,68496924,30715
S120_S291,68042743,8181
S130,236391131,4508
S132,214602786,429
S133,111204493,25497
S134,54542688,9184
S146,243828010,17936
S164,19412752,10602
S191,32209135,13240
S193,201944407,16751
S204,156591704,2268
S228,150293871,25286
S236,47397419,33111
S239,42766132,18090
S240,36097893,15281
S245,31618721,1437
S247,95086888,38811
S255,1231924,1152
S269,23531320,924
S276,200852627,41117
S299,46648450,28455
S307,206507719,23634
S330,224114292,39094
S334,35562631,14559
S348,223389910,3672
S025,86327891,19353
S029,74516878,12345
S042,86431910,10350
S055,199955195,583
S075,169473806,6046
S108,25168212,5176
S112,134223263,41776
S137,216855807,25172
S140,226835499,4844
S147,200494657,29933
S150,48741714,24743
S159,199945146,9512
S179,227868472,3241
S183,27050350,1137
S216,120784735,21215
S242,60753778,2611
S263,233025366,6362
S272,113059465,37
S290,100995910,6510
S322,11669205,9612
S034,131025163,1983
S043,51665893,5135
S048,127673511,5270
S054,51974785,8539
S056,31981257,9672
S064_S232,51973672,1113
S080,45011391,17579
S111,45835589,6617
S152,39187661,13830
S153,138434561,1390
S156,33770460,30020
S175,195443284,895
S182,152234207,34355
S201,47575416,11704
S214,100195385,65807
S237_S260,47495706,19494
S238,53045213,1768
S265,115621656,12667
S286,184357049,4663
S296,33096591,757
S306,156670458,4114
S318,38262494,3774
S321,122458999,56677
S325,9356125,28810
S338,47476066,1052
S041,94171816,67719
S044,52038623,13978
S078,55509852,2939
S079,90830118,38082
S129,6263079,8501
S206,46981921,44629
S212,81204727,5280
S226,118014499,34343
S227,3462018,26463
S259,94452034,7917
S266,82797752,16038
S294,87006245,1192
S315,157214504,6316
S351,82872015,28146
S062,127516168,14247
S104,32710169,1678
S117,17216149,3577
S136,151338858,21968
S209,171418756,7161
S248,139389403,1508
S277,55946606,48339
S281,134858281,21655
S300,115542228,32031
S316,58460933,57845
S346,176365352,810
S019,3832689,25436
S030,62283461,11739
S046,30877918,11021
S063,56842857,77994
S085,25642243,24374
S141,169789735,416
S143,109381754,1097
S177,29334610,26004
S192,143060353,11145
S195,128505625,30193
S199,136791547,31025
S203,31099920,16469
S229,31728645,7970
S289,18122215,849
S297,3228022,551
S339,152636939,51301
S341,38698062,7776
S343,157822529,353
S008,54759227,8125
S013,31687024,4236
S020,101003155,17321
S052_S230,94656483,9119
S057,101164414,2331
S065,130733099,1146
S067,150323691,17471
S116,137841987,4492
S172,24572525,667
S173,130420119,20767
S176,121396001,26025
S196,100436486,724
S221,43728809,777
S261,73433799,19090
S279,95551883,44839
S288,2311338,3350
S292,139340305,188
S349,88745675,14407
S036,41306822,2626
S070,23404337,5370
S074,119032868,70957
S106,143028329,11135
S109,66431481,28885
S180,42537933,3622
S181,119626687,45439
S184,12945659,6547
S187,30383127,21607
S205,47736835,3572
S235,123271857,17224
S270,25458528,835
S282,85422984,15246
S302,27489854,2333
S313,96487956,6218
S320,22142804,14406
S331,22127145,5120
S009,129071723,14133
S024,71911116,3742
S033,136938126,11671
S040,83956794,7775
S058,37455928,13962
S095,69031497,4744
S096,131721387,16745
S122,130661866,4334
S128,34661439,3795
S145,125707230,33449
S207,134325777,2969
S252,5437818,14194
S308,2833254,10245
S003,35592742,15218
S006,133521463,6693
S018,70780515,9183
S022,30983461,7717
S060,84172206,12843
S061,71956778,8105
S119,51072087,8708
S160,69626559,7087
S219,44959808,620
S231,73641477,6777
S244,125823919,11534
S011,126354897,2712
S017,57335865,7520
S086,34100087,5803
S105,68008652,2518
S118,65554189,15264
S138,125727501,28154
S161,11999028,71166
S166,65918598,6781
S189,102335982,14592
S210,75428441,2794
S215,89479331,19754
S249,73950204,7507
S257,44062634,33638
S268,119316345,3720
S271,47347890,11464
S287,43880744,36856
S304,6655997,20152
S309,64336966,6188
S314,114055448,3572
S319,32580269,3567
S340,134224270,27293
S005,14882786,3676
S007_S123,79690234,36748
S023,6770740,3952
S035,57611641,1340
S084,103831390,13002
S102,93677426,1501
S131,47714643,17443
S135,114408272,728
S163,14886462,62926
S211,6566448,1813
S234,75209338,48748
S251,30695633,3459
S323,56634915,5032
S333,106947328,10200
S066,99086896,10295
S126,108266517,5533
S305,33818064,49671
S010,21092480,24074
S051,91251000,16797
S089,52310015,3995
S121,74911813,10556
S167,90332201,32751
S197,57483752,35914
S202,93327761,5009
S301,87992735,12473
S001,74200544,8899
S027,40873716,22361
S047,44288707,107
S050,70854328,18230
S081,44663769,1064
S094,65517688,14309
S114,96325457,6628
S168,74878265,20109
S169,29814754,43130
S220,91835046,20291
S243,45245198,22543
S262,78130979,14689
S264,80776564,11799
S275,72289799,30143
S283,22979383,1265
S311,90872406,13422
S347,83284858,20509
S352,41513535,485
S032,2339148,2435
S083,2420914,13902
S088,57186112,315
S090,1614888,1156
S103,84190932,3628
S113,2026470,1051
S142,87601556,442
S186,3443807,13242
S198_S344,21997373,10544
S213,724462,2060
S223,68734202,3415
S250,84145105,33860
S256,66825637,9140
S267,84699778,3371
S293,81237558,22219
S324,58129247,23883
S328,23667501,12297
S002,40884551,4954
S004,68283413,32006
S016,38705814,326
S039,41364805,10018
S049,16548425,35483
S053,6994397,1615
S059,75513752,1931
S072,17201570,22433
S076,1684574,13420
S082,29038057,15033
S087,34565752,14678
S110,34250753,22134
S125,42679346,4636
S127,74859515,2329
S148,75905086,184
S188,6549615,17057
S208,75951460,34679
S224,54889255,12303
S246,4738823,623
S253,82273603,2414
S274,48574459,7453
S326,44373411,81306
S327,48613343,6204
S332,13017702,489
S124,79951953,1255
S139,77249746,642
S158,21735391,6309
S190,23643341,60702
S222,45721326,3058
S021,57672743,13130
S028,6738242,1743
S037_S329,4769640,566
S038,15000607,11172
S068,9362638,21777
S069,51059994,6296
S077,41873229,9940
S093,19212643,12575
S097,48444693,1512
S100,15470419,32139
S101,54098291,4274
S144,13150387,1481
S154,43819458,7780
S155,38250067,14659
S157,3572411,2041
S171,18233041,2650
S174,49422420,4110
S178,5781986,2739
S194,12881063,3918
S200,48836049,1302
S273,19510352,5863
S278,38335855,6191
S280,55946950,3065
S285,58353454,8817
S337,55117536,10760
S342,16324883,1409
S345,49155419,2359
S350,7376712,14786
S026,63956259,5714
S092,50112191,14844
S185,58834513,14243
S225,25585272,6185
S284,601227,8413
S298,47344470,14048
S303,143927,22652
S310,38805523,1668
S312,16692059,37803
S012,37204795,16025
S045,17512343,2099
S165,37007065,981
S170,36385049,504
S217,38661390,7565
S353,32412098,10186
S014,28769752,2870
S071,21013737,1076
S107,27801479,1004
S149,41922218,14185
S151,17114000,7081
S162_S335,46048231,9150
S218,50529813,122
S233,23751387,6738
S241,39244766,2213
S254,37675599,1743
S258,21713919,32585
S295,39130507,21887
S317,20020736,4394
S336,43106819,4532
>BstDSI
S015,169629965,331
S031,179291635,2361
S073,110211530,323
S091,56634357,13279
S098,150978624,3770
S099,39017744,16045
S115,68497141,2413
S120_S291,68047051,1122
S130,236393451,950
S132,214600954,4899
S133,111226351,1393
S134,54546884,1566
S146,243841198,3573
S164,19419235,854
S191,32219179,3101
S193,201955351,839
S204,156592119,1615
S228,150288011,10399
S236,47405328,11129
S239,42766718,736
S240,36100249,1443
S245,31618093,1671
S247,95117906,960
S255,1232563,280
S269,23531302,7262
S276,200873246,79
S299,46666008,2312
S307,206507608,923
S330,224110891,4461
S334,35573480,121
S348,223390564,2967
S025,86337762,1916
S029,74529102,686
S042,86436923,4532
S055_S159,199954388,1080
S075,169479537,143
S108,25168696,2322
S112,134249299,5121
S137,216859315,7116
S140,226827879,7971
S147,200510049,1257
S150,48755528,3501
S179,227870435,1121
S183,27050670,962
S216,120792261,184
S242,60756082,3042
S263,233028162,3468
S272,113059304,3439
S290,101000376,2425
S322,11670138,6357
S034,131026899,208
S043,51669803,731
S048,127673214,363
S054,51978453,4843
S056,31981212,187
S064_S232,51973801,865
S080,45026296,1098
S111,45841989,3707
S152,39193510,3523
S153,138433910,1117
S156,33797272,1261
S175,195443822,8464
S182,152267163,954
S201,47579127,2566
S214,100258862,1899
S237_S260,47506896,9007
S238,53046622,280
S265,115620952,2867
S286,184361089,353
S296,33096927,227
S306,156672247,2880
S318,38260744,4677
S321,122515119,9899
S325,9362885,1927
S338,47475763,2364
S041,94207634,1175
S044,52049529,2099
S078,55499366,11721
S079,90837738,2612
S129,6269903,384
S206,46993568,2999
S212,81200653,10494
S226,118026176,7481
S227,3463269,275
S259,94451907,476
S266,82798267,12167
S294,87006344,286
S315,157220520,2054
S351,82889793,1495
S062,127516239,1394
S104,32703439,9155
S117,17213882,2645
S136,151348161,506
S209,171420032,611
S248,139390613,1050
S277,55994916,80
S281,134869138,5006
S300,115544864,10830
S316,58460975,3363
S346,176365824,1885
S019,3848771,384
S030,62286292,5674
S046,30882428,2306
S063,56831194,12390
S085,25652245,158
S141,169789529,492
S143,109382477,341
S177,29349305,7565
S192,143059679,1011
S195,128520655,3134
S199,136792490,7479
S203,31112038,1793
S229,31728853,7445
S289,18121533,1071
S297,3227822,3635
S339,152636850,530
S341,38701370,1682
S343,157815957,6896
S008,54758951,4157
S013,31687159,2994
S020,101019269,884
S052_S230,94656296,7444
S057,101165504,1260
S065,130730128,3369
S067,150329909,764
S116,137846422,120
S172,24572689,475
S173,130440383,382
S176,121395906,2647
S196,100436318,7117
S221,43729415,90
S261,73434149,335
S279,95575629,20825
S288,2310113,4276
S292,139340226,1254
S349,88759689,234
S036,41308015,884
S070,23404279,800
S074,119060519,8308
S106,143035447,4521
S109,66432353,163
S180,42538168,3182
S181,119639077,13703
S184,12951244,492
S187,30383909,421
S205,47737917,98
S235,123274589,428
S270,25458043,1373
S282,85433792,5117
S302,27490164,4229
S313,96493555,220
S320,22156142,433
S331,22130271,227
S009,129077105,3584
S024,71910984,1489
S033,136945744,532
S040,83956670,1027
S058,37465605,2722
S095,69034331,1534
S096,131737412,2087
S122,130664036,993
S128,34661991,3301
S145,125707483,594
S207,134327023,1315
S252,5450626,7164
S308,2836959,2213
S003,35604694,930
S006,133526781,635
S018,70782579,5579
S022,30983742,9570
S060,84171789,3782
S061,71959896,4681
S119,51074302,1884
S160,69629896,96
S219,44959903,4335
S231,73638620,10633
S244,125823584,1394
S011,126355898,1366
S017,57335677,1793
S086,34097744,7907
S105,68009246,2595
S118,65556862,1241
S138,125733268,17430
S161,12008526,751
S166,65919627,1533
S189,102347434,3479
S210,75428985,767
S215,89485753,12866
S249,73949388,1681
S257,44064067,1986
S268,119315802,3486
S271,47352292,2970
S287,43880793,401
S304,6655884,1192
S309,64336896,3121
S314,114054307,4648
S319,32579411,4311
S340,134225492,2563
S005_S163,14882199,6682
S007,79691277,1941
S023,6772579,1358
S035,57611419,2611
S084,103841148,1876
S102,93676758,1105
S123,79690080,887
S131,47725775,1671
S135,114408480,747
S211,6567916,543
S234,75209497,578
S251,30695666,4133
S323,56636013,2711
S333,106955075,436
S066,99087128,542
S126,108267787,2203
S305,33814231,14632
S010,21097757,3125
S051,91253466,6291
S089,52311520,3028
S121,74921286,1077
S167,90331722,2349
S197,57493907,9750
S202,93321965,10728
S301,87993481,4298
S001,74202766,528
S027,40893594,1174
S047,44288202,827
S050,70854086,2845
S081,44663747,3420
S094,65517433,1825
S114,96330802,584
S168,74885024,4831
S169,29817947,3889
S220,91852336,365
S243,45248099,4371
S262,78131213,85
S264,80771780,7282
S275,72319711,95
S283,22980294,166
S311,90881753,2378
S347,83285110,917
S352,41513668,124
S032,2340768,1176
S083,2428731,842
S088,57186076,274
S090,1615091,1175
S103,84191230,460
S113,2025498,1480
S142,87600859,1757
S186,3443968,1702
S198,22001223,85
S213,726425,594
S223,68734899,2516
S250,84145531,6328
S256,66825406,5491
S267,84700408,419
S293,81238083,2338
S324,58129475,2506
S328,23674244,4527
S344,22000347,786
S002,40883884,2263
S004,68302449,5044
S016,38705756,265
S039,41370072,2691
S049,16569302,979
S053,6995577,540
S059,75509717,5370
S072,17206254,162
S076,1683582,4521
S082,29042335,2554
S087,34579719,1043
S110,34268980,3011
S125,42680489,2376
S127,74859820,41
S148,75905140,1068
S188,6556700,857
S208,75979590,12506
S224,54899653,1212
S246,4739350,473
S253,82273737,680
S274,48576523,2497
S326,44389290,2492
S327,48614978,3015
S332,13017915,1520
S124,79952217,198
S139,77249679,407
S158,21735228,5851
S190,23690302,8556
S222,45723849,3714
S021,57681863,338
S028,6738468,5785
S037_S329,4769132,5907
S038,15010332,574
S068,9361590,2556
S069,51065698,735
S077,41875173,3948
S093,19215135,3900
S097,48446053,754
S100,15476813,3250
S101,54100790,1867
S144,13149866,1402
S154,43820401,1759
S155,38256276,1971
S157,3573672,953
S171,18233030,900
S174,49422737,1879
S178,5782880,1988
S194,12881014,4555
S200,48820116,17317
S273,19515505,642
S278,38335880,1389
S280,55946921,4638
S285,58351655,1923
S337,55117909,606
S342,16325290,111
S345,49155235,939
S350,7379162,3749
S026,63956099,271
S092,50113260,3366
S185,58839472,2030
S225,25585095,2706
S284,607559,2247
S298,47352092,5337
S303,152371,5173
S310,38805438,1577
S312,16720540,12632
S012,37208183,1124
S045,17513229,563
S165,37006772,1393
S170,36382232,3247
S217,38661475,1074
S353,32413050,433
S014,28771705,1272
S071,21014479,4469
S107,27801045,1134
S149,41925202,1420
S151,17120251,262
S162,46054179,276
S218,50528497,1469
S233,23751156,1266
S241,39244237,996
S254,37675518,363
S258,21735999,401
S295,39150385,2021
S317,20020864,700
S335,46053443,736
S336,43106857,4016
>Ama87I
S015,169620131,10669
S031,179291939,1726
S073,110211441,279
S091,56644556,593
S098,150980703,2316
S099,39019162,8032
S115,68497169,106
S120_S291,68046974,1889
S130,236390220,4993
S132,214600382,2929
S133,111227252,2353
S134,54547745,1525
S146,243842043,7014
S164,19418109,4519
S191,32213632,10740
S193,201955014,440
S204,156592019,403
S228,150293737,1053
S236,47413685,2805
S239,42766814,234
S240,36099424,892
S245,31618074,1808
S247,95117997,3632
S255,1232537,300
S269,23531383,164
S276,200873092,379
S299,46662018,5984
S307,206507824,2067
S330,224114471,240
S334,35573401,214
S348,223393362,25
S025,86337885,58
S029,74528894,421
S042,86437271,3890
S055,199955423,610
S075,169479630,123
S108,25168675,2160
S112,134247941,4571
S137,216846484,13586
S140,226835302,705
S147,200510176,4679
S150,48749949,26861
S159,199954192,331
S179,227867307,4229
S183,27050405,1289
S216,120789953,2793
S242,60756171,522
S263,233030168,2159
S272,113052314,10244
S290,100997212,5190
S322,11670084,297
S034,131027078,548
S043,51669797,1152
S048,127673407,603
S054,51981808,1088
S056,31981265,28
S064_S232,51974446,768
S080,45021647,5675
S111,45839212,7550
S152,39191746,3159
S153,138434896,321
S156,33790534,8388
S175,195443381,2239
S182,152266158,1657
S201,47579528,1077
S214,100255109,5741
S237,47513953,254
S238,53046461,383
S260,47513452,423
S265,115613895,9867
S286,184360280,1303
S296,33096992,392
S306,156669841,4243
S318,38263090,5910
S321,122514960,622
S325,9361226,2078
S338,47472357,4027
S041,94207972,3191
S044,52045751,5803
S078,55508684,1866
S079,90835304,6165
S129,6269668,571
S206,46994182,4443
S212,81199043,13095
S226,118032442,897
S227,3462260,1350
S259,94452117,141
S266,82799055,272
S294,87001340,5436
S315,157220601,1020
S351,82890842,3240
S062,127516640,1218
S104,32710634,1352
S117,17214016,2533
S136,151347897,1245
S209,171419991,660
S248,139389792,2082
S277,55994706,623
S281,134873679,905
S300,115545032,136
S316,58460779,4753
S346,176365727,188
S019,3848793,610
S030,62286553,20509
S046,30883751,749
S063,56836774,6615
S085,25641760,10655
S141,169789966,98
S143,109382122,5523
S177,29348206,11479
S192,143060323,223
S195,128520688,287
S199,136793078,757
S203,31112334,1726
S229,31730151,769
S289,18122407,126
S297,3227725,781
S339,152637283,112
S341,38702054,810
S343,157822795,109
S008,54759427,1495
S013,31661860,26296
S020,101018551,1739
S052_S230,94657480,629
S057,101164956,1141
S065,130733433,129
S067,150329375,3786
S116,137846321,683
S172,24572736,231
S173,130439846,5225
S176,121396428,3240
S196,100436308,2467
S221,43728066,1807
S261,73434003,471
S279,95594974,1254
S288,2313449,394
S292,139337459,4080
S349,88759580,296
S036,41307843,546
S070,23404371,1291
S074,119062571,8390
S106,143036351,2386
S109,66432262,227
S180,42540215,1144
S181,119634074,6766
S184,12951295,247
S187,30384081,118
S205,47737787,458
S235,123274756,154
S270,25459038,266
S282,85433457,5182
S302,27491047,4408
S313,96493614,120
S320,22155476,1036
S331,22129072,1513
S009,129080007,969
S024,71910961,1814
S033,136946095,162
S040,83956769,1418
S058,37465430,960
S095,69035071,722
S096,131730117,7739
S122,130664160,627
S128,34659833,3850
S145,125707193,423
S207,134327209,74
S252,5450558,1550
S308,2832363,11307
S003,35604863,1274
S006,133526549,817
S018,70785264,1190
S022,30983323,7832
S060,84171846,4134
S061,71960536,2934
S119,51074489,4219
S160,69627866,2491
S219,44960024,1934
S231,73641418,1332
S244,125824063,10961
S011,126355723,449
S017,57335383,1882
S086,34103657,2119
S105,68010403,200
S118,65556850,1095
S138,125742751,10739
S161,12009091,227
S166,65920243,1142
S189,102347399,4107
S210,75426838,2971
S215,89491605,35147
S249,73949932,1163
S257,44064998,1964
S268,119317429,2394
S271,47352370,1391
S287,43877534,5142
S304,6655863,1638
S309,64338781,426
S314,114051073,7392
S319,32583142,549
S340,134225358,939
S005_S163,14881301,10719
S007_S123,79690484,3758
S023,6770969,2142
S035,57611886,92
S084,103841061,17953
S102,93675119,2758
S131,47726614,291
S135,114408234,796
S211,6566269,2555
S234,75209505,33692
S251,30695937,885
S323,56636159,1893
S333,106953785,1743
S066,99087061,687
S126,108268272,11688
S305,33818561,453
S010,21098603,257
S051,91253422,669
S089,52305758,8259
S121,74917960,5021
S167,90331783,7950
S197,57477821,25920
S202,93331677,455
S301,87991326,10926
S001,74202558,1600
S027,40891544,2572
S047,44286995,2336
S050,70854418,808
S081,44663516,3547
S094,65514634,5208
S114,96330335,523
S168,74887021,2938
S169,29818596,3227
S220,91851381,1712
S243,45251322,1957
S262,78131079,165
S264,80772226,6643
S275,72316950,3025
S283,22980352,51
S311,90882608,1620
S347,83285466,86
S352,41513327,2574
S032,2340641,671
S083,2428666,240
S088,57186093,343
S090,1614967,2281
S103,84188741,2732
S113,2026483,265
S142,87601791,369
S186,3443128,3294
S198,22001147,3679
S213,725479,1282
S223,68736302,1614
S250,84145257,763
S256,66822793,7740
S267,84700321,99
S293,81236933,2125
S324,58129441,744
S328,23678443,86
S344,22001069,78
S002,40885097,3251
S004,68306316,1881
S016,38705775,639
S039,41369653,3057
S049,16569378,442
S053,6995861,178
S059,75514543,710
S072,17206087,523
S076,1678374,6249
S082,29042110,2766
S087,34579579,613
S110,34263602,7647
S125,42680052,2378
S127,74859746,304
S148,75905042,430
S188,6556797,6954
S208,75979361,1190
S224,54900098,659
S246,4739341,356
S253,82274044,395
S274,48578213,1066
S326,44388642,5058
S327,48614266,3979
S332,13017737,375
S124,79952081,255
S139,77247574,2689
S158,21738730,1864
S190,23690580,1815
S222,45723021,4425
S021,57680236,1883
S028,6737357,2091
S037_S329,4767148,2506
S038,15010109,1359
S068,9362660,622
S069,51064903,6268
S077,41874908,4249
S093,19216403,1475
S097,48445622,613
S100,15478270,2096
S101,54102083,376
S144,13150683,1064
S154,43820703,6452
S155,38256644,987
S157,3573575,258
S171,18233267,351
S174,49422966,277
S178,5783871,901
S194,12881255,272
S200,48836524,161
S273,19515657,552
S278,38336601,895
S280,55945705,7144
S285,58352982,540
S337,55117965,760
S342,16325235,198
S345,49154047,4314
S350,7377984,4303
S026,63956310,468
S092,50115963,901
S185,58839839,282
S225,25585566,233
S284,606741,3336
S298,47344101,12769
S303,154001,10849
S310,38805781,525
S312,16718428,11754
S012,37199049,9461
S045,17513433,1982
S165,37007180,320
S170,36383772,1696
S217,38661688,5169
S353,32412818,632
S014,28772349,344
S071,21014286,835
S107,27801234,593
S149,41923776,2465
S151,17119996,683
S162,46054153,80
S218,50529688,404
S233,23751421,875
S241,39244589,811
S254,37675643,34
S258,21735708,798
S295,39152007,355
S317,20021191,1626
S335,46053425,348
S336,43109298,1350
