Site_ID,Chr,Coordinate,Weight
263,chr5,53556303,1
264,chr5,119584983,1
265,chr5,119585025,1
266,chr5,119585039,1
267,chr5,119585190,1
268,chr5,119585238,1
269,chr5,119585324,1
270,chr5,119585539,1
271,chr5,119585551,1
272,chr5,119585602,1
273,chr5,119585607,1
274,chr5,119585711,1
275,chr5,119585737,1
276,chr5,119585807,1
277,chr5,119585932,1
278,chr5,119586125,1
279,chr5,119586143,1
280,chr5,119586206,1
281,chr5,119586212,1
282,chr5,119586225,1
283,chr5,119586231,1
284,chr5,119586237,1
285,chr5,119586405,1
286,chr5,119586429,1
287,chr5,119586479,1
288,chr4,141566505,1
289,chr4,141566697,1
290,chr4,141566703,1
291,chr4,141567027,1
292,chr4,141567104,1
293,chr4,141567178,1
294,chr4,141567182,1
295,chr4,141567231,1
296,chr4,141567245,1
297,chr4,141567310,1
298,chr4,141567510,1
299,chr4,141567544,1
300,chr4,141567625,1
301,chr4,141567678,1
302,chr4,141567713,1
303,chr4,141567740,1
304,chr4,141567837,1
305,chr4,141568007,1
306,chr4,141568095,1
307,chr4,141568136,1
308,chr4,141568190,1
309,chr4,141568209,1
310,chr4,141568344,1
311,chr4,141568405,1
312,chr4,141568444,1
313,chr4,141565186,1
314,chr4,141565200,1
315,chr4,141565213,1
316,chr4,141565219,1
317,chr4,141565240,1
318,chr4,141565268,1
319,chr4,141565461,1
320,chr4,141565499,1
321,chr4,141565508,1
322,chr4,141565518,1
323,chr4,141565523,1
324,chr4,141565564,1
325,chr4,141565706,1
326,chr4,141565863,1
327,chr4,141565957,1
328,chr4,141566013,1
329,chr4,141566090,1
330,chr4,141566093,1
331,chr4,141566123,1
332,chr4,141566154,1
333,chr4,141566187,1
334,chr4,141566213,1
335,chr4,141566227,1
336,chr4,141566274,1
337,chr4,141566312,1
338,chr3,95663083,1
339,chr3,95663208,1
340,chr3,95663361,1
341,chr3,95663366,1
342,chr3,95663379,1
343,chr3,95663727,1
344,chr3,95663743,1
345,chr3,95664289,1
346,chr3,95664305,1
347,chr3,95664333,1
348,chr3,95664707,1
349,chr3,95664739,1
350,chr3,95664794,1
351,chr3,95664881,1
352,chr3,95664946,1
353,chr3,95664981,1
354,chr3,95665000,1
355,chr3,95665012,1
356,chr3,95665479,1
357,chr3,95665490,1
358,chr3,95665943,1
359,chr3,95665957,1
360,chr3,95665974,1
361,chr3,95665993,1
362,chr3,34760052,1
363,chr3,34760090,1
364,chr3,34760103,1
365,chr3,34760116,1
366,chr3,34760132,1
367,chr3,34760134,1
368,chr3,34760150,1
369,chr3,34760242,1
370,chr3,34760283,1
371,chr3,34760327,1
372,chr3,34760556,1
373,chr3,34760630,1
374,chr3,34760650,1
375,chr3,34761078,1
376,chr3,34761089,1
377,chr3,34761103,1
378,chr3,34761244,1
379,chr3,34761258,1
380,chr3,34761398,1
381,chr3,34761559,1
382,chr3,34761689,1
383,chr3,34761693,1
384,chr3,34761712,1
385,chr3,34761858,1
386,chr3,34762012,1
387,chr3,34758723,1
388,chr3,34758727,1
389,chr3,34758855,1
390,chr3,34759064,1
391,chr3,34759144,1
392,chr3,34759292,1
393,chr3,34759382,1
394,chr3,34759446,1
395,chr3,34759454,1
396,chr3,34759542,1
397,chr3,34759562,1
398,chr3,34759638,1
399,chr3,34759654,1
400,chr3,34759722,1
401,chr3,34759763,1
402,chr3,34759811,1
403,chr3,34759821,1
404,chr3,34759902,1
405,chr3,34759951,1
406,chr3,34759960,1
407,chr3,34760019,1
408,chr3,34760043,1
409,chr3,34760045,1
410,chr3,34760047,1
411,chr3,34760049,1
412,chr3,135545509,1
413,chr3,135545702,1
414,chr3,135545856,1
415,chr3,135545929,1
416,chr3,135545987,1
417,chr3,135546047,1
418,chr3,135546073,1
419,chr3,135546088,1
420,chr3,135546093,1
421,chr3,135546218,1
422,chr3,135546288,1
423,chr3,135546305,1
424,chr3,135546362,1
425,chr3,135546398,1
426,chr3,135546416,1
427,chr3,135546523,1
428,chr3,135546637,1
429,chr3,135546723,1
430,chr3,135546784,1
431,chr3,135546807,1
432,chr3,135546885,1
433,chr3,135546918,1
434,chr3,135546951,1
435,chr3,135547106,1
436,chr3,129551549,1
437,chr3,129551567,1
438,chr3,129551589,1
439,chr3,129551662,1
440,chr3,129551709,1
441,chr3,129551721,1
442,chr3,129551755,1
443,chr3,129551833,1
444,chr3,129552013,1
445,chr3,129552026,1
446,chr3,129552223,1
447,chr3,129552327,1
448,chr3,129552462,1
449,chr3,129552479,1
450,chr3,129552489,1
451,chr3,129552580,1
452,chr3,129552609,1
453,chr3,129552624,1
454,chr3,129552886,1
455,chr3,129552991,1
456,chr3,129553025,1
457,chr3,129553074,1
458,chr3,129553193,1
459,chr3,129553202,1
460,chr3,129550077,1
461,chr3,129550079,1
462,chr3,129550081,1
463,chr3,129550083,1
464,chr3,129550085,1
465,chr3,129550264,1
466,chr3,129550424,1
467,chr3,129550588,1
468,chr3,129550649,1
469,chr3,129550752,1
470,chr3,129550802,1
471,chr3,129550822,1
472,chr3,129550880,1
473,chr3,129550931,1
474,chr3,129550943,1
475,chr3,129550946,1
476,chr3,129550969,1
477,chr3,129550972,1
478,chr3,129551054,1
479,chr3,129551096,1
480,chr3,129551139,1
481,chr3,129551143,1
482,chr3,129551145,1
483,chr3,129551423,1
484,chr2,32163589,1
485,chr2,32163595,1
486,chr2,32163598,1
487,chr2,32163623,1
488,chr2,32163651,1
489,chr2,32163667,1
490,chr2,32163768,1
491,chr2,32163781,1
492,chr2,32163901,1
493,chr2,32163987,1
494,chr2,32164056,1
495,chr2,32164069,1
496,chr2,32164077,1
497,chr2,32164090,1
498,chr2,32164104,1
499,chr2,32164354,1
500,chr2,32164489,1
501,chr2,32164498,1
502,chr2,32164529,1
503,chr2,32164551,1
504,chr2,32164588,1
505,chr2,32164593,1
506,chr2,32164685,1
507,chr2,32164695,1
508,chr2,32161356,1
509,chr2,32161396,1
510,chr2,32161722,1
511,chr2,32161951,1
512,chr2,32162100,1
513,chr2,32162141,1
514,chr2,32162195,1
515,chr2,32162232,1
516,chr2,32162241,1
517,chr2,32162243,1
518,chr2,32162276,1
519,chr2,32162344,1
520,chr2,32162354,1
521,chr2,32162925,1
522,chr2,32162965,1
523,chr2,32162977,1
524,chr2,32163038,1
525,chr2,32163072,1
526,chr2,32163251,1
527,chr2,32163338,1
528,chr2,32163562,1
529,chr2,32163565,1
530,chr2,32163568,1
531,chr2,32163580,1
532,chr2,31066093,1
533,chr2,31066160,1
534,chr2,31066192,1
535,chr2,31066276,1
536,chr2,31066395,1
537,chr2,31066455,1
538,chr2,31066704,1
539,chr2,31066738,1
540,chr2,31066891,1
541,chr2,31066952,1
542,chr2,31066969,1
543,chr2,31067008,1
544,chr2,31067010,1
545,chr2,31067106,1
546,chr2,31067109,1
547,chr2,31067143,1
548,chr2,31067266,1
549,chr2,31067268,1
550,chr2,31067271,1
551,chr2,31067274,1
552,chr2,31067276,1
553,chr2,31067278,1
554,chr2,31067280,1
555,chr2,31060954,1
556,chr2,31060956,1
557,chr2,31060967,1
558,chr2,31061028,1
559,chr2,31061054,1
560,chr2,31061175,1
561,chr2,31061189,1
562,chr2,31061242,1
563,chr2,31061322,1
564,chr2,31061326,1
565,chr2,31061368,1
566,chr2,31061374,1
567,chr2,31061387,1
568,chr2,31061394,1
569,chr2,31061480,1
570,chr2,31061484,1
571,chr2,31061491,1
572,chr2,31061542,1
573,chr2,31061551,1
574,chr2,31061556,1
575,chr2,31061586,1
576,chr2,31061629,1
577,chr2,31061667,1
578,chr2,31061702,1
579,chr2,31061768,1
580,chr2,20668837,1
581,chr2,20668850,1
582,chr2,20668888,1
583,chr2,20668904,1
584,chr2,20669000,1
585,chr2,20669173,1
586,chr2,20669207,1
587,chr2,20669260,1
588,chr2,20669294,1
589,chr2,20669453,1
590,chr2,20669587,1
591,chr2,20669625,1
592,chr2,20669656,1
593,chr2,20669812,1
594,chr2,20670024,1
595,chr2,20670137,1
596,chr2,20670469,1
597,chr2,20670553,1
598,chr2,20670676,1
599,chr2,20670709,1
600,chr2,20670723,1
601,chr2,20671125,1
602,chr2,20671134,1
603,chr2,20667060,1
604,chr2,20667091,1
605,chr2,20667110,1
606,chr2,20667114,1
607,chr2,20667234,1
608,chr2,20667487,1
609,chr2,20667499,1
610,chr2,20667507,1
611,chr2,20667528,1
612,chr2,20667565,1
613,chr2,20667679,1
614,chr2,20667683,1
615,chr2,20667702,1
616,chr2,20667719,1
617,chr2,20667733,1
618,chr2,20668054,1
619,chr2,20668088,1
620,chr2,20668218,1
621,chr2,20668476,1
622,chr2,20668602,1
623,chr2,20668740,1
624,chr2,20668775,1
625,chr2,20668787,1
626,chr2,20668796,1
627,chr2,163058528,1
628,chr2,163058532,1
629,chr2,163058570,1
630,chr2,163058711,1
631,chr2,163058867,1
632,chr2,163058894,1
633,chr2,163058908,1
634,chr2,163058941,1
635,chr2,163059016,1
636,chr2,163059094,1
637,chr2,163059112,1
638,chr2,163059135,1
639,chr2,163059153,1
640,chr2,163059318,1
641,chr2,163059340,1
642,chr2,163059437,1
643,chr2,163059472,1
644,chr2,163059476,1
645,chr2,163059501,1
646,chr2,163059531,1
647,chr2,163059588,1
648,chr2,163059603,1
649,chr2,163059606,1
650,chr2,163059616,1
651,chr19,53448524,1
652,chr19,53448666,1
653,chr19,53448708,1
654,chr19,53448812,1
655,chr19,53448855,1
656,chr19,53448939,1
657,chr19,53449038,1
658,chr19,53449095,1
659,chr19,53449200,1
660,chr19,53449237,1
661,chr19,53449241,1
662,chr19,53449346,1
663,chr19,53449420,1
664,chr19,53449435,1
665,chr19,53449461,1
666,chr19,53449528,1
667,chr19,53449680,1
668,chr19,53449692,1
669,chr19,53449699,1
670,chr19,53449705,1
671,chr19,53449720,1
672,chr19,53449726,1
673,chr19,53449736,1
674,chr19,53449742,1
675,chr19,53449776,1
676,chr18,75360173,1
677,chr18,75360237,1
678,chr18,75360307,1
679,chr18,75360339,1
680,chr18,75360422,1
681,chr18,75360441,1
682,chr18,75360460,1
683,chr18,75360501,1
684,chr18,75360527,1
685,chr18,75360574,1
686,chr18,75360601,1
687,chr18,75360650,1
688,chr18,75360704,1
689,chr18,75360726,1
690,chr18,75360835,1
691,chr18,75360968,1
692,chr18,75361038,1
693,chr18,75361099,1
694,chr18,75361112,1
695,chr18,75361154,1
696,chr18,75361163,1
697,chr18,75361187,1
698,chr18,75361230,1
699,chr18,75361260,1
700,chr18,38634532,1
701,chr18,38634539,1
702,chr18,38634564,1
703,chr18,38634681,1
704,chr18,38634745,1
705,chr18,38634805,1
706,chr18,38634847,1
707,chr18,38634898,1
708,chr18,38635012,1
709,chr18,38635258,1
710,chr18,38635287,1
711,chr18,38635382,1
712,chr18,38635403,1
713,chr18,38635421,1
714,chr18,38635540,1
715,chr18,38635661,1
716,chr18,38635697,1
717,chr18,38635701,1
718,chr18,38635710,1
719,chr18,38635733,1
720,chr18,38635813,1
721,chr18,38635862,1
722,chr18,38635922,1
723,chr18,38635925,1
724,chr18,38376599,1
725,chr18,38376686,1
726,chr18,38376874,1
727,chr18,38376956,1
728,chr18,38376970,1
729,chr18,38377078,1
730,chr18,38377307,1
731,chr18,38377376,1
732,chr18,38377598,1
733,chr18,38377769,1
734,chr18,38377884,1
735,chr18,38377922,1
736,chr18,38377992,1
737,chr18,38378064,1
738,chr18,38378145,1
739,chr18,38378272,1
740,chr18,38378293,1
741,chr18,38378486,1
742,chr18,38378495,1
743,chr18,38378499,1
744,chr18,38378535,1
745,chr18,38378549,1
746,chr18,38378646,1
747,chr18,38378688,1
748,chr17,70829482,1
749,chr17,70829573,1
750,chr17,70829582,1
751,chr17,70829743,1
752,chr17,70829748,1
753,chr17,70829799,1
754,chr17,70829872,1
755,chr17,70829891,1
756,chr17,70829945,1
757,chr17,70829985,1
758,chr17,70829998,1
759,chr17,70830015,1
760,chr17,70830020,1
761,chr17,70830025,1
762,chr17,70830030,1
763,chr17,70830035,1
764,chr17,70830053,1
765,chr17,70830087,1
766,chr17,70830123,1
767,chr17,70830140,1
768,chr17,70830149,1
769,chr17,70830191,1
770,chr17,70830194,1
771,chr17,70830224,1
772,chr17,70830384,1
773,chr17,70748972,1
774,chr17,70749093,1
775,chr17,70749269,1
776,chr17,70749363,1
777,chr17,70749459,1
778,chr17,70749601,1
779,chr17,70749629,1
780,chr17,70749691,1
781,chr17,70750200,1
782,chr17,70750212,1
783,chr17,70750247,1
784,chr17,70750299,1
785,chr17,70750341,1
786,chr17,70750371,1
787,chr17,70750468,1
788,chr17,70750853,1
789,chr17,70750889,1
790,chr17,70750891,1
791,chr17,70750914,1
792,chr17,70750955,1
793,chr17,70750968,1
794,chr17,70750973,1
795,chr17,70750994,1
796,chr17,70751061,1
797,chr17,66481841,1
798,chr17,66481860,1
799,chr17,66482068,1
800,chr17,66482082,1
801,chr17,66482099,1
802,chr17,66482122,1
803,chr17,66482134,1
804,chr17,66482283,1
805,chr17,66482311,1
806,chr17,66482432,1
807,chr17,66482459,1
808,chr17,66482624,1
809,chr17,66482640,1
810,chr17,66482744,1
811,chr17,66482746,1
812,chr17,66482800,1
813,chr17,66482839,1
814,chr17,66482883,1
815,chr17,66482892,1
816,chr17,66482958,1
817,chr17,66482982,1
818,chr17,66483106,1
819,chr17,66483250,1
820,chr17,66483286,1
821,chr16,8776660,1
822,chr16,8776678,1
823,chr16,8776771,1
824,chr16,8776830,1
825,chr16,8776842,1
826,chr16,8776869,1
827,chr16,8776897,1
828,chr16,8776945,1
829,chr16,8776986,1
830,chr16,8776988,1
831,chr16,8777003,1
832,chr16,8777036,1
833,chr16,8777087,1
834,chr16,8777128,1
835,chr16,8777427,1
836,chr16,8777515,1
837,chr16,8777684,1
838,chr16,8777745,1
839,chr16,8777887,1
840,chr16,8778043,1
841,chr16,8778346,1
842,chr16,8778410,1
843,chr16,8778435,1
844,chr16,8778643,1
845,chr16,84768883,1
846,chr16,84768900,1
847,chr16,84768919,1
848,chr16,84768923,1
849,chr16,84768931,1
850,chr16,84769040,1
851,chr16,84769070,1
852,chr16,84769113,1
853,chr16,84769133,1
854,chr16,84769215,1
855,chr16,84769308,1
856,chr16,84769333,1
857,chr16,84769456,1
858,chr16,84769654,1
859,chr16,84769703,1
860,chr16,84769800,1
861,chr16,84769824,1
862,chr16,84769827,1
863,chr16,84769845,1
864,chr16,84769977,1
865,chr16,84769993,1
866,chr16,84770025,1
867,chr16,84770043,1
868,chr16,84770110,1
869,chr15,97383684,1
870,chr15,97383785,1
871,chr15,97383861,1
872,chr15,97383889,1
873,chr15,97383901,1
874,chr15,97383919,1
875,chr15,97383932,1
876,chr15,97384005,1
877,chr15,97384072,1
878,chr15,97384088,1
879,chr15,97384102,1
880,chr15,97384138,1
881,chr15,97384164,1
882,chr15,97384276,1
883,chr15,97384298,1
884,chr15,97384302,1
885,chr15,97384310,1
886,chr15,97384312,1
887,chr15,97384319,1
888,chr15,97384321,1
889,chr15,97384349,1
890,chr15,97384365,1
891,chr15,97384367,1
892,chr15,97384393,1
893,chr15,97380304,1
894,chr15,97380335,1
895,chr15,97380363,1
896,chr15,97380372,1
897,chr15,97380380,1
898,chr15,97380443,1
899,chr15,97380474,1
900,chr15,97380498,1
901,chr15,97380662,1
902,chr15,97380668,1
903,chr15,97380688,1
904,chr15,97380722,1
905,chr15,97380792,1
906,chr15,97380828,1
907,chr15,97380891,1
908,chr15,97380905,1
909,chr15,97380913,1
910,chr15,97380956,1
911,chr15,97381059,1
912,chr15,97381149,1
913,chr15,97381179,1
914,chr15,97381389,1
915,chr15,97381638,1
916,chr15,97381660,1
917,chr15,97377928,1
918,chr15,97377964,1
919,chr15,97377974,1
920,chr15,97377998,1
921,chr15,97378076,1
922,chr15,97378102,1
923,chr15,97378373,1
924,chr15,97378407,1
925,chr15,97378523,1
926,chr15,97378896,1
927,chr15,97378958,1
928,chr15,97378975,1
929,chr15,97378982,1
930,chr15,97379609,1
931,chr15,97379760,1
932,chr15,97379798,1
933,chr15,97379850,1
934,chr15,97379960,1
935,chr15,97379976,1
936,chr15,97379994,1
937,chr15,97380045,1
938,chr15,97380090,1
939,chr15,97380109,1
940,chr15,97380136,1
941,chr15,97374524,1
942,chr15,97374545,1
943,chr15,97374600,1
944,chr15,97374717,1
945,chr15,97374757,1
946,chr15,97374827,1
947,chr15,97374855,1
948,chr15,97374863,1
949,chr15,97374906,1
950,chr15,97374940,1
951,chr15,97375100,1
952,chr15,97375165,1
953,chr15,97375179,1
954,chr15,97375183,1
955,chr15,97375196,1
956,chr15,97375215,1
957,chr15,97375227,1
958,chr15,97375231,1
959,chr15,97375440,1
960,chr15,97375468,1
961,chr15,97375602,1
962,chr15,97375722,1
963,chr15,97375803,1
964,chr15,97375937,1
965,chr15,97368677,1
966,chr15,97368714,1
967,chr15,97368760,1
968,chr15,97368797,1
969,chr15,97368920,1
970,chr15,97368930,1
971,chr15,97368966,1
972,chr15,97369113,1
973,chr15,97369123,1
974,chr15,97369164,1
975,chr15,97369180,1
976,chr15,97369211,1
977,chr15,97369230,1
978,chr15,97369294,1
979,chr15,97369320,1
980,chr15,97369370,1
981,chr15,97369393,1
982,chr15,97369396,1
983,chr15,97369530,1
984,chr15,97369561,1
985,chr15,97369575,1
986,chr15,97369579,1
987,chr15,97369706,1
988,chr15,97369814,1
989,chr15,88708183,1
990,chr15,88708215,1
991,chr15,88708374,1
992,chr15,88708401,1
993,chr15,88708502,1
994,chr15,88708579,1
995,chr15,88708695,1
996,chr15,88708711,1
997,chr15,88708835,1
998,chr15,88709015,1
999,chr15,88709270,1
1000,chr15,88709274,1
1001,chr15,88709343,1
1002,chr15,88709369,1
1003,chr15,88709371,1
1004,chr15,88709394,1
1005,chr15,88709438,1
1006,chr15,88709466,1
1007,chr15,88709504,1
1008,chr15,88709537,1
1009,chr15,88709630,1
1010,chr15,88709713,1
1011,chr15,88709874,1
1012,chr15,88709902,1
1013,chr15,25765045,1
1014,chr15,25765086,1
1015,chr15,25765137,1
1016,chr15,25765144,1
1017,chr15,25765155,1
1018,chr15,25765159,1
1019,chr15,25765263,1
1020,chr15,25765292,1
1021,chr15,25765305,1
1022,chr15,25765375,1
1023,chr15,25765395,1
1024,chr15,25765553,1
1025,chr15,25765563,1
1026,chr15,25765632,1
1027,chr15,25765637,1
1028,chr15,25765791,1
1029,chr15,25765837,1
1030,chr15,25765839,1
1031,chr15,25765843,1
1032,chr15,25765847,1
1033,chr15,25765849,1
1034,chr15,25765954,1
1035,chr15,25765967,1
1036,chr15,25766036,1
1037,chr15,25766047,1
1038,chr15,25759272,1
1039,chr15,25759403,1
1040,chr15,25759579,1
1041,chr15,25759639,1
1042,chr15,25759764,1
1043,chr15,25759797,1
1044,chr15,25759840,1
1045,chr15,25759882,1
1046,chr15,25759913,1
1047,chr15,25759979,1
1048,chr15,25759996,1
1049,chr15,25760004,1
1050,chr15,25760095,1
1051,chr15,25760268,1
1052,chr15,25760386,1
1053,chr15,25760396,1
1054,chr15,25760422,1
1055,chr15,25760448,1
1056,chr15,25760457,1
1057,chr15,25760710,1
1058,chr15,25760725,1
1059,chr15,25760858,1
1060,chr15,25760900,1
1061,chr15,25758382,1
1062,chr15,25758420,1
1063,chr15,25758426,1
1064,chr15,25758451,1
1065,chr15,25758469,1
1066,chr15,25758719,1
1067,chr15,25758746,1
1068,chr15,25758820,1
1069,chr15,25758873,1
1070,chr15,25758883,1
1071,chr15,25758919,1
1072,chr15,25758950,1
1073,chr15,25758965,1
1074,chr15,25758977,1
1075,chr15,25758999,1
1076,chr15,25759013,1
1077,chr15,25759025,1
1078,chr15,25759032,1
1079,chr15,25759049,1
1080,chr15,25759081,1
1081,chr15,25759113,1
1082,chr15,25759121,1
1083,chr15,25759136,1
1084,chr15,25759155,1
1085,chr15,25750829,1
1086,chr15,25750878,1
1087,chr15,25750932,1
1088,chr15,25751008,1
1089,chr15,25751040,1
1090,chr15,25751192,1
1091,chr15,25751194,1
1092,chr15,25751258,1
1093,chr15,25751365,1
1094,chr15,25751367,1
1095,chr15,25751558,1
1096,chr15,25751607,1
1097,chr15,25751668,1
1098,chr15,25751672,1
1099,chr15,25751688,1
1100,chr15,25751718,1
1101,chr15,25751729,1
1102,chr15,25751748,1
1103,chr15,25751784,1
1104,chr15,25751807,1
1105,chr15,25751825,1
1106,chr15,25752032,1
1107,chr15,25752052,1
1108,chr15,25752102,1
1109,chr14,76515031,1
1110,chr14,76515187,1
1111,chr14,76515280,1
1112,chr14,76515300,1
1113,chr14,76515316,1
1114,chr14,76515320,1
1115,chr14,76515373,1
1116,chr14,76515408,1
1117,chr14,76515478,1
1118,chr14,76515482,1
1119,chr14,76515668,1
1120,chr14,76515680,1
1121,chr14,76515812,1
1122,chr14,76515841,1
1123,chr14,76515896,1
1124,chr14,76515996,1
1125,chr14,76515998,1
1126,chr14,76516044,1
1127,chr14,76516049,1
1128,chr14,76516096,1
1129,chr14,76516140,1
1130,chr14,76516149,1
1131,chr14,76516164,1
1132,chr14,76516195,1
1133,chr14,21481444,1
1134,chr14,21481448,1
1135,chr14,21481454,1
1136,chr14,21481508,1
1137,chr14,21481511,1
1138,chr14,21481617,1
1139,chr14,21481737,1
1140,chr14,21481742,1
1141,chr14,21481882,1
1142,chr14,21482026,1
1143,chr14,21482077,1
1144,chr14,21482093,1
1145,chr14,21482121,1
1146,chr14,21482197,1
1147,chr14,21482241,1
1148,chr14,21482415,1
1149,chr14,21482455,1
1150,chr14,21482501,1
