Site_ID,Chr,Coordinate,Weight
192,chr7,49348119,1
193,chr7,45558396,1
194,chr7,45558397,1
195,chr7,45558438,1
196,chr7,45558439,1
197,chr7,45558443,1
198,chr7,45558444,1
199,chr7,45558448,1
200,chr7,45558449,1
201,chr7,45558453,1
202,chr7,45558454,1
203,chr7,45558458,1
204,chr7,45558459,1
205,chr7,45558463,1
206,chr7,45558464,1
207,chr7,45558468,1
208,chr7,45558469,1
209,chr7,45558473,1
210,chr7,45558474,1
211,chr7,45558478,1
212,chr7,45558479,1
213,chr7,45558488,1
214,chr7,45558489,1
215,chr7,45558501,1
216,chr7,45558502,1
217,chr7,45558508,1
218,chr7,45558509,1
219,chr7,45558567,1
220,chr7,45558568,1
221,chr7,45558593,1
222,chr7,45558594,1
223,chr7,45558858,1
224,chr7,45558859,1
225,chr7,45559046,1
226,chr7,45559047,1
227,chr7,45559051,1
228,chr7,45559052,1
229,chr7,45559063,1
230,chr7,45559064,1
231,chr7,45559159,1
232,chr7,45559160,1
233,chr7,45559212,1
234,chr7,45559213,1
235,chr7,45559300,1
236,chr7,45559301,1
237,chr7,45559400,1
238,chr7,45559401,1
239,chr7,45559425,1
240,chr7,45559426,1
241,chr7,144856118,1
242,chr7,144856119,1
243,chr7,144856305,1
244,chr7,144856306,1
245,chr7,144856314,1
246,chr7,144856315,1
247,chr7,144856422,1
248,chr7,144856423,1
249,chr7,144856564,1
250,chr7,144856565,1
251,chr7,144856710,1
252,chr7,144856711,1
253,chr7,144856716,1
254,chr7,144856717,1
255,chr7,144856737,1
256,chr7,144856738,1
257,chr7,144856816,1
258,chr7,144856817,1
259,chr7,144856826,1
260,chr7,144856827,1
261,chr7,144857000,1
262,chr7,144857001,1
263,chr7,144857078,1
264,chr7,144857079,1
265,chr7,144857264,1
266,chr7,144857265,1
267,chr7,144857313,1
268,chr7,144857314,1
269,chr7,144857339,1
270,chr7,144857340,1
271,chr7,144857452,1
272,chr7,144857453,1
273,chr7,144857469,1
274,chr7,144857470,1
275,chr7,144857480,1
276,chr7,144857481,1
277,chr7,144857509,1
278,chr7,144857510,1
279,chr7,144857696,1
280,chr7,144857697,1
281,chr7,144857790,1
282,chr7,144857791,1
283,chr7,144857960,1
284,chr7,144857961,1
285,chr7,144857999,1
286,chr7,144858000,1
287,chr6,125433174,1
288,chr6,125433175,1
289,chr6,125433279,1
290,chr6,125433280,1
291,chr6,125433284,1
292,chr6,125433285,1
293,chr6,125433378,1
294,chr6,125433379,1
295,chr6,125433686,1
296,chr6,125433687,1
297,chr6,125433907,1
298,chr6,125433908,1
299,chr6,125433917,1
300,chr6,125433918,1
301,chr6,125434058,1
302,chr6,125434059,1
303,chr6,125434336,1
304,chr6,125434337,1
305,chr6,125434364,1
306,chr6,125434365,1
307,chr6,125434425,1
308,chr6,125434426,1
309,chr6,125434482,1
310,chr6,125434483,1
311,chr6,125434527,1
312,chr6,125434528,1
313,chr6,125434542,1
314,chr6,125434543,1
315,chr6,125434596,1
316,chr6,125434597,1
317,chr6,125434641,1
318,chr6,125434642,1
319,chr6,125435067,1
320,chr6,125435068,1
321,chr6,125435186,1
322,chr6,125435187,1
323,chr6,125435297,1
324,chr6,125435298,1
325,chr6,125435328,1
326,chr6,125435329,1
327,chr6,125435484,1
328,chr6,125435485,1
329,chr6,125435532,1
330,chr6,125435533,1
331,chr6,125435585,1
332,chr6,125435586,1
333,chr6,125435717,1
334,chr6,125435718,1
335,chr6,122770221,1
336,chr6,122770222,1
337,chr6,122770296,1
338,chr6,122770297,1
339,chr6,122770318,1
340,chr6,122770319,1
341,chr6,122770616,1
342,chr6,122770617,1
343,chr6,122770763,1
344,chr6,122770764,1
345,chr6,122770884,1
346,chr6,122770885,1
347,chr6,122770932,1
348,chr6,122770933,1
349,chr6,122770973,1
350,chr6,122770974,1
351,chr6,122771095,1
352,chr6,122771096,1
353,chr6,122771103,1
354,chr6,122771104,1
355,chr6,122771105,1
356,chr6,122771106,1
357,chr6,122771133,1
358,chr6,122771134,1
359,chr6,122771154,1
360,chr6,122771155,1
361,chr6,122771166,1
362,chr6,122771167,1
363,chr6,122771252,1
364,chr6,122771253,1
365,chr6,122771316,1
366,chr6,122771317,1
367,chr6,122771367,1
368,chr6,122771368,1
369,chr6,122771432,1
370,chr6,122771433,1
371,chr6,122771446,1
372,chr6,122771447,1
373,chr6,122771463,1
374,chr6,122771464,1
375,chr6,122771482,1
376,chr6,122771483,1
377,chr6,122771494,1
378,chr6,122771495,1
379,chr6,122771508,1
380,chr6,122771509,1
381,chr6,122771642,1
382,chr6,122771643,1
383,chr6,122342878,1
384,chr6,122342879,1
385,chr6,122342882,1
386,chr6,122342883,1
387,chr6,122342890,1
388,chr6,122342891,1
389,chr6,122342897,1
390,chr6,122342898,1
391,chr6,122342996,1
392,chr6,122342997,1
393,chr6,122343256,1
394,chr6,122343257,1
395,chr6,122343313,1
396,chr6,122343314,1
397,chr6,122343442,1
398,chr6,122343443,1
399,chr6,122343498,1
400,chr6,122343499,1
401,chr6,122343667,1
402,chr6,122343668,1
403,chr6,122343720,1
404,chr6,122343721,1
405,chr6,122343759,1
406,chr6,122343760,1
407,chr6,122343818,1
408,chr6,122343819,1
409,chr6,122343829,1
410,chr6,122343830,1
411,chr6,122343836,1
412,chr6,122343837,1
413,chr6,122343881,1
414,chr6,122343882,1
415,chr6,122343885,1
416,chr6,122343886,1
417,chr6,122343891,1
418,chr6,122343892,1
419,chr6,122343966,1
420,chr6,122343967,1
421,chr6,122343996,1
422,chr6,122343997,1
423,chr6,122344154,1
424,chr6,122344155,1
425,chr6,122344287,1
426,chr6,122344288,1
427,chr6,122344323,1
428,chr6,122344324,1
429,chr6,122344340,1
430,chr6,122344341,1
431,chr5,64863034,1
432,chr5,64863035,1
433,chr5,64863193,1
434,chr5,64863194,1
435,chr5,64863453,1
436,chr5,64863454,1
437,chr5,64863510,1
438,chr5,64863511,1
439,chr5,64863528,1
440,chr5,64863529,1
441,chr5,64863558,1
442,chr5,64863559,1
443,chr5,64864040,1
444,chr5,64864041,1
445,chr5,64864099,1
446,chr5,64864100,1
447,chr5,64864365,1
448,chr5,64864366,1
449,chr5,64864461,1
450,chr5,64864462,1
451,chr5,64864583,1
452,chr5,64864584,1
453,chr5,64864717,1
454,chr5,64864718,1
455,chr5,64864869,1
456,chr5,64864870,1
457,chr5,64864906,1
458,chr5,64864907,1
459,chr5,64865071,1
460,chr5,64865072,1
461,chr5,64865208,1
462,chr5,64865209,1
463,chr5,64865255,1
464,chr5,64865256,1
465,chr5,64865313,1
466,chr5,64865314,1
467,chr5,64865341,1
468,chr5,64865342,1
469,chr5,64865393,1
470,chr5,64865394,1
471,chr5,64865414,1
472,chr5,64865415,1
473,chr5,64865640,1
474,chr5,64865641,1
475,chr5,64865710,1
476,chr5,64865711,1
477,chr5,64865790,1
478,chr5,64865791,1
479,chr5,53554345,1
480,chr5,53554346,1
481,chr5,53554349,1
482,chr5,53554350,1
483,chr5,53554409,1
484,chr5,53554410,1
485,chr5,53554419,1
486,chr5,53554420,1
487,chr5,53554810,1
488,chr5,53554811,1
489,chr5,53555065,1
490,chr5,53555066,1
491,chr5,53555067,1
492,chr5,53555068,1
493,chr5,53555110,1
494,chr5,53555111,1
495,chr5,53555230,1
496,chr5,53555231,1
497,chr5,53555340,1
498,chr5,53555341,1
499,chr5,53555606,1
500,chr5,53555607,1
501,chr5,53555612,1
502,chr5,53555613,1
503,chr5,53555616,1
504,chr5,53555617,1
505,chr5,53555635,1
506,chr5,53555636,1
507,chr5,53555693,1
508,chr5,53555694,1
509,chr5,53555826,1
510,chr5,53555827,1
511,chr5,53555861,1
512,chr5,53555862,1
513,chr5,53555866,1
514,chr5,53555867,1
515,chr5,53555879,1
516,chr5,53555880,1
517,chr5,53555963,1
518,chr5,53555964,1
519,chr5,53556039,1
520,chr5,53556040,1
521,chr5,53556141,1
522,chr5,53556142,1
523,chr5,53556156,1
524,chr5,53556157,1
525,chr5,53556303,1
526,chr5,53556304,1
527,chr5,119584983,1
528,chr5,119584984,1
529,chr5,119585025,1
530,chr5,119585026,1
531,chr5,119585039,1
532,chr5,119585040,1
533,chr5,119585190,1
534,chr5,119585191,1
535,chr5,119585238,1
536,chr5,119585239,1
537,chr5,119585324,1
538,chr5,119585325,1
539,chr5,119585539,1
540,chr5,119585540,1
541,chr5,119585551,1
542,chr5,119585552,1
543,chr5,119585602,1
544,chr5,119585603,1
545,chr5,119585607,1
546,chr5,119585608,1
547,chr5,119585711,1
548,chr5,119585712,1
549,chr5,119585737,1
550,chr5,119585738,1
551,chr5,119585807,1
552,chr5,119585808,1
553,chr5,119585932,1
554,chr5,119585933,1
555,chr5,119586125,1
556,chr5,119586126,1
557,chr5,119586143,1
558,chr5,119586144,1
559,chr5,119586206,1
560,chr5,119586207,1
561,chr5,119586212,1
562,chr5,119586213,1
563,chr5,119586225,1
564,chr5,119586226,1
565,chr5,119586231,1
566,chr5,119586232,1
567,chr5,119586237,1
568,chr5,119586238,1
569,chr5,119586405,1
570,chr5,119586406,1
571,chr5,119586429,1
572,chr5,119586430,1
573,chr5,119586479,1
574,chr5,119586480,1
575,chr4,141566505,1
576,chr4,141566506,1
577,chr4,141566697,1
578,chr4,141566698,1
579,chr4,141566703,1
580,chr4,141566704,1
581,chr4,141567027,1
582,chr4,141567028,1
583,chr4,141567104,1
584,chr4,141567105,1
585,chr4,141567178,1
586,chr4,141567179,1
587,chr4,141567182,1
588,chr4,141567183,1
589,chr4,141567231,1
590,chr4,141567232,1
591,chr4,141567245,1
592,chr4,141567246,1
593,chr4,141567310,1
594,chr4,141567311,1
595,chr4,141567510,1
596,chr4,141567511,1
597,chr4,141567544,1
598,chr4,141567545,1
599,chr4,141567625,1
600,chr4,141567626,1
601,chr4,141567678,1
602,chr4,141567679,1
603,chr4,141567713,1
604,chr4,141567714,1
605,chr4,141567740,1
606,chr4,141567741,1
607,chr4,141567837,1
608,chr4,141567838,1
609,chr4,141568007,1
610,chr4,141568008,1
611,chr4,141568095,1
612,chr4,141568096,1
613,chr4,141568136,1
614,chr4,141568137,1
615,chr4,141568190,1
616,chr4,141568191,1
617,chr4,141568209,1
618,chr4,141568210,1
619,chr4,141568344,1
620,chr4,141568345,1
621,chr4,141568405,1
622,chr4,141568406,1
623,chr4,141568444,1
624,chr4,141568445,1
625,chr4,141565186,1
626,chr4,141565187,1
627,chr4,141565200,1
628,chr4,141565201,1
629,chr4,141565213,1
630,chr4,141565214,1
631,chr4,141565219,1
632,chr4,141565220,1
633,chr4,141565240,1
634,chr4,141565241,1
635,chr4,141565268,1
636,chr4,141565269,1
637,chr4,141565461,1
638,chr4,141565462,1
639,chr4,141565499,1
640,chr4,141565500,1
641,chr4,141565508,1
642,chr4,141565509,1
643,chr4,141565518,1
644,chr4,141565519,1
645,chr4,141565523,1
646,chr4,141565524,1
647,chr4,141565564,1
648,chr4,141565565,1
649,chr4,141565706,1
650,chr4,141565707,1
651,chr4,141565863,1
652,chr4,141565864,1
653,chr4,141565957,1
654,chr4,141565958,1
655,chr4,141566013,1
656,chr4,141566014,1
657,chr4,141566090,1
658,chr4,141566091,1
659,chr4,141566093,1
660,chr4,141566094,1
661,chr4,141566123,1
662,chr4,141566124,1
663,chr4,141566154,1
664,chr4,141566155,1
665,chr4,141566187,1
666,chr4,141566188,1
667,chr4,141566213,1
668,chr4,141566214,1
669,chr4,141566227,1
670,chr4,141566228,1
671,chr4,141566274,1
672,chr4,141566275,1
673,chr4,141566312,1
674,chr4,141566313,1
675,chr3,95663083,1
676,chr3,95663084,1
677,chr3,95663208,1
678,chr3,95663209,1
679,chr3,95663361,1
680,chr3,95663362,1
681,chr3,95663366,1
682,chr3,95663367,1
683,chr3,95663379,1
684,chr3,95663380,1
685,chr3,95663727,1
686,chr3,95663728,1
687,chr3,95663743,1
688,chr3,95663744,1
689,chr3,95664289,1
690,chr3,95664290,1
691,chr3,95664305,1
692,chr3,95664306,1
693,chr3,95664333,1
694,chr3,95664334,1
695,chr3,95664707,1
696,chr3,95664708,1
697,chr3,95664739,1
698,chr3,95664740,1
699,chr3,95664794,1
700,chr3,95664795,1
701,chr3,95664881,1
702,chr3,95664882,1
703,chr3,95664946,1
704,chr3,95664947,1
705,chr3,95664981,1
706,chr3,95664982,1
707,chr3,95665000,1
708,chr3,95665001,1
709,chr3,95665012,1
710,chr3,95665013,1
711,chr3,95665479,1
712,chr3,95665480,1
713,chr3,95665490,1
714,chr3,95665491,1
715,chr3,95665943,1
716,chr3,95665944,1
717,chr3,95665957,1
718,chr3,95665958,1
719,chr3,95665974,1
720,chr3,95665975,1
721,chr3,95665993,1
722,chr3,95665994,1
723,chr3,34760052,1
724,chr3,34760053,1
725,chr3,34760090,1
726,chr3,34760091,1
727,chr3,34760103,1
728,chr3,34760104,1
729,chr3,34760116,1
730,chr3,34760117,1
731,chr3,34760132,1
732,chr3,34760133,1
733,chr3,34760134,1
734,chr3,34760135,1
735,chr3,34760150,1
736,chr3,34760151,1
737,chr3,34760242,1
738,chr3,34760243,1
739,chr3,34760283,1
740,chr3,34760284,1
741,chr3,34760327,1
742,chr3,34760328,1
743,chr3,34760556,1
744,chr3,34760557,1
745,chr3,34760630,1
746,chr3,34760631,1
747,chr3,34760650,1
748,chr3,34760651,1
749,chr3,34761078,1
750,chr3,34761079,1
751,chr3,34761089,1
752,chr3,34761090,1
753,chr3,34761103,1
754,chr3,34761104,1
755,chr3,34761244,1
756,chr3,34761245,1
757,chr3,34761258,1
758,chr3,34761259,1
759,chr3,34761398,1
760,chr3,34761399,1
761,chr3,34761559,1
762,chr3,34761560,1
763,chr3,34761689,1
764,chr3,34761690,1
765,chr3,34761693,1
766,chr3,34761694,1
767,chr3,34761712,1
768,chr3,34761713,1
769,chr3,34761858,1
770,chr3,34761859,1
771,chr3,34762012,1
772,chr3,34762013,1
773,chr3,34758723,1
774,chr3,34758724,1
775,chr3,34758727,1
776,chr3,34758728,1
777,chr3,34758855,1
778,chr3,34758856,1
779,chr3,34759064,1
780,chr3,34759065,1
781,chr3,34759144,1
782,chr3,34759145,1
783,chr3,34759292,1
784,chr3,34759293,1
785,chr3,34759382,1
786,chr3,34759383,1
787,chr3,34759446,1
788,chr3,34759447,1
789,chr3,34759454,1
790,chr3,34759455,1
791,chr3,34759542,1
792,chr3,34759543,1
793,chr3,34759562,1
794,chr3,34759563,1
795,chr3,34759638,1
796,chr3,34759639,1
797,chr3,34759654,1
798,chr3,34759655,1
799,chr3,34759722,1
800,chr3,34759723,1
801,chr3,34759763,1
802,chr3,34759764,1
803,chr3,34759811,1
804,chr3,34759812,1
805,chr3,34759821,1
806,chr3,34759822,1
807,chr3,34759902,1
808,chr3,34759903,1
809,chr3,34759951,1
810,chr3,34759952,1
811,chr3,34759960,1
812,chr3,34759961,1
813,chr3,34760019,1
814,chr3,34760020,1
815,chr3,34760043,1
816,chr3,34760044,1
817,chr3,34760045,1
818,chr3,34760046,1
819,chr3,34760047,1
820,chr3,34760048,1
821,chr3,34760049,1
822,chr3,34760050,1
823,chr3,135545509,1
824,chr3,135545510,1
825,chr3,135545702,1
826,chr3,135545703,1
827,chr3,135545856,1
828,chr3,135545857,1
829,chr3,135545929,1
830,chr3,135545930,1
831,chr3,135545987,1
832,chr3,135545988,1
833,chr3,135546047,1
834,chr3,135546048,1
835,chr3,135546073,1
836,chr3,135546074,1
837,chr3,135546088,1
838,chr3,135546089,1
839,chr3,135546093,1
840,chr3,135546094,1
841,chr3,135546218,1
842,chr3,135546219,1
843,chr3,135546288,1
844,chr3,135546289,1
845,chr3,135546305,1
846,chr3,135546306,1
847,chr3,135546362,1
848,chr3,135546363,1
849,chr3,135546398,1
850,chr3,135546399,1
851,chr3,135546416,1
852,chr3,135546417,1
853,chr3,135546523,1
854,chr3,135546524,1
855,chr3,135546637,1
856,chr3,135546638,1
857,chr3,135546723,1
858,chr3,135546724,1
859,chr3,135546784,1
860,chr3,135546785,1
861,chr3,135546807,1
862,chr3,135546808,1
863,chr3,135546885,1
864,chr3,135546886,1
865,chr3,135546918,1
866,chr3,135546919,1
867,chr3,135546951,1
868,chr3,135546952,1
869,chr3,135547106,1
870,chr3,135547107,1
871,chr3,129551549,1
872,chr3,129551550,1
873,chr3,129551567,1
874,chr3,129551568,1
875,chr3,129551589,1
876,chr3,129551590,1
877,chr3,129551662,1
878,chr3,129551663,1
879,chr3,129551709,1
880,chr3,129551710,1
881,chr3,129551721,1
882,chr3,129551722,1
883,chr3,129551755,1
884,chr3,129551756,1
885,chr3,129551833,1
886,chr3,129551834,1
887,chr3,129552013,1
888,chr3,129552014,1
889,chr3,129552026,1
890,chr3,129552027,1
891,chr3,129552223,1
892,chr3,129552224,1
893,chr3,129552327,1
894,chr3,129552328,1
895,chr3,129552462,1
896,chr3,129552463,1
897,chr3,129552479,1
898,chr3,129552480,1
899,chr3,129552489,1
900,chr3,129552490,1
901,chr3,129552580,1
902,chr3,129552581,1
903,chr3,129552609,1
904,chr3,129552610,1
905,chr3,129552624,1
906,chr3,129552625,1
907,chr3,129552886,1
908,chr3,129552887,1
909,chr3,129552991,1
910,chr3,129552992,1
911,chr3,129553025,1
912,chr3,129553026,1
913,chr3,129553074,1
914,chr3,129553075,1
915,chr3,129553193,1
916,chr3,129553194,1
917,chr3,129553202,1
918,chr3,129553203,1
919,chr3,129550077,1
920,chr3,129550078,1
921,chr3,129550079,1
922,chr3,129550080,1
923,chr3,129550081,1
924,chr3,129550082,1
925,chr3,129550083,1
926,chr3,129550084,1
927,chr3,129550085,1
928,chr3,129550086,1
929,chr3,129550264,1
930,chr3,129550265,1
931,chr3,129550424,1
932,chr3,129550425,1
933,chr3,129550588,1
934,chr3,129550589,1
935,chr3,129550649,1
936,chr3,129550650,1
937,chr3,129550752,1
938,chr3,129550753,1
939,chr3,129550802,1
940,chr3,129550803,1
941,chr3,129550822,1
942,chr3,129550823,1
943,chr3,129550880,1
944,chr3,129550881,1
945,chr3,129550931,1
946,chr3,129550932,1
947,chr3,129550943,1
948,chr3,129550944,1
949,chr3,129550946,1
950,chr3,129550947,1
951,chr3,129550969,1
952,chr3,129550970,1
953,chr3,129550972,1
954,chr3,129550973,1
955,chr3,129551054,1
956,chr3,129551055,1
957,chr3,129551096,1
958,chr3,129551097,1
959,chr3,129551139,1
960,chr3,129551140,1
961,chr3,129551143,1
962,chr3,129551144,1
963,chr3,129551145,1
964,chr3,129551146,1
965,chr3,129551423,1
966,chr3,129551424,1
967,chr2,32163589,1
968,chr2,32163590,1
969,chr2,32163595,1
970,chr2,32163596,1
971,chr2,32163598,1
972,chr2,32163599,1
973,chr2,32163623,1
974,chr2,32163624,1
975,chr2,32163651,1
976,chr2,32163652,1
977,chr2,32163667,1
978,chr2,32163668,1
979,chr2,32163768,1
980,chr2,32163769,1
981,chr2,32163781,1
982,chr2,32163782,1
983,chr2,32163901,1
984,chr2,32163902,1
985,chr2,32163987,1
986,chr2,32163988,1
987,chr2,32164056,1
988,chr2,32164057,1
989,chr2,32164069,1
990,chr2,32164070,1
991,chr2,32164077,1
992,chr2,32164078,1
993,chr2,32164090,1
994,chr2,32164091,1
995,chr2,32164104,1
996,chr2,32164105,1
997,chr2,32164354,1
998,chr2,32164355,1
999,chr2,32164489,1
1000,chr2,32164490,1
1001,chr2,32164498,1
1002,chr2,32164499,1
1003,chr2,32164529,1
1004,chr2,32164530,1
1005,chr2,32164551,1
1006,chr2,32164552,1
1007,chr2,32164588,1
1008,chr2,32164589,1
1009,chr2,32164593,1
1010,chr2,32164594,1
1011,chr2,32164685,1
1012,chr2,32164686,1
1013,chr2,32164695,1
1014,chr2,32164696,1
1015,chr2,32161356,1
1016,chr2,32161357,1
1017,chr2,32161396,1
1018,chr2,32161397,1
1019,chr2,32161722,1
1020,chr2,32161723,1
1021,chr2,32161951,1
1022,chr2,32161952,1
1023,chr2,32162100,1
1024,chr2,32162101,1
1025,chr2,32162141,1
1026,chr2,32162142,1
1027,chr2,32162195,1
1028,chr2,32162196,1
1029,chr2,32162232,1
1030,chr2,32162233,1
1031,chr2,32162241,1
1032,chr2,32162242,1
1033,chr2,32162243,1
1034,chr2,32162244,1
1035,chr2,32162276,1
1036,chr2,32162277,1
1037,chr2,32162344,1
1038,chr2,32162345,1
1039,chr2,32162354,1
1040,chr2,32162355,1
1041,chr2,32162925,1
1042,chr2,32162926,1
1043,chr2,32162965,1
1044,chr2,32162966,1
1045,chr2,32162977,1
1046,chr2,32162978,1
1047,chr2,32163038,1
1048,chr2,32163039,1
1049,chr2,32163072,1
1050,chr2,32163073,1
1051,chr2,32163251,1
1052,chr2,32163252,1
1053,chr2,32163338,1
1054,chr2,32163339,1
1055,chr2,32163562,1
1056,chr2,32163563,1
1057,chr2,32163565,1
1058,chr2,32163566,1
1059,chr2,32163568,1
1060,chr2,32163569,1
1061,chr2,32163580,1
1062,chr2,32163581,1
1063,chr2,31066093,1
1064,chr2,31066094,1
1065,chr2,31066160,1
1066,chr2,31066161,1
1067,chr2,31066192,1
1068,chr2,31066193,1
1069,chr2,31066276,1
1070,chr2,31066277,1
1071,chr2,31066395,1
1072,chr2,31066396,1
1073,chr2,31066455,1
1074,chr2,31066456,1
1075,chr2,31066704,1
1076,chr2,31066705,1
1077,chr2,31066738,1
1078,chr2,31066739,1
1079,chr2,31066891,1
1080,chr2,31066892,1
1081,chr2,31066952,1
1082,chr2,31066953,1
1083,chr2,31066969,1
1084,chr2,31066970,1
1085,chr2,31067008,1
1086,chr2,31067009,1
1087,chr2,31067010,1
1088,chr2,31067011,1
1089,chr2,31067106,1
1090,chr2,31067107,1
1091,chr2,31067109,1
1092,chr2,31067110,1
1093,chr2,31067143,1
1094,chr2,31067144,1
1095,chr2,31067266,1
1096,chr2,31067267,1
1097,chr2,31067268,1
1098,chr2,31067269,1
1099,chr2,31067271,1
1100,chr2,31067272,1
1101,chr2,31067274,1
1102,chr2,31067275,1
1103,chr2,31067276,1
1104,chr2,31067277,1
1105,chr2,31067278,1
1106,chr2,31067279,1
1107,chr2,31067280,1
1108,chr2,31067281,1
1109,chr2,31060954,1
1110,chr2,31060955,1
1111,chr2,31060956,1
1112,chr2,31060957,1
1113,chr2,31060967,1
1114,chr2,31060968,1
1115,chr2,31061028,1
1116,chr2,31061029,1
1117,chr2,31061054,1
1118,chr2,31061055,1
1119,chr2,31061175,1
1120,chr2,31061176,1
1121,chr2,31061189,1
1122,chr2,31061190,1
1123,chr2,31061242,1
1124,chr2,31061243,1
1125,chr2,31061322,1
1126,chr2,31061323,1
1127,chr2,31061326,1
1128,chr2,31061327,1
1129,chr2,31061368,1
1130,chr2,31061369,1
1131,chr2,31061374,1
1132,chr2,31061375,1
1133,chr2,31061387,1
1134,chr2,31061388,1
1135,chr2,31061394,1
1136,chr2,31061395,1
1137,chr2,31061480,1
1138,chr2,31061481,1
1139,chr2,31061484,1
1140,chr2,31061485,1
1141,chr2,31061491,1
1142,chr2,31061492,1
1143,chr2,31061542,1
1144,chr2,31061543,1
1145,chr2,31061551,1
1146,chr2,31061552,1
1147,chr2,31061556,1
1148,chr2,31061557,1
1149,chr2,31061586,1
1150,chr2,31061587,1
1151,chr2,31061629,1
1152,chr2,31061630,1
1153,chr2,31061667,1
1154,chr2,31061668,1
1155,chr2,31061702,1
1156,chr2,31061703,1
1157,chr2,31061768,1
1158,chr2,31061769,1
1159,chr2,20668837,1
1160,chr2,20668838,1
1161,chr2,20668850,1
1162,chr2,20668851,1
1163,chr2,20668888,1
1164,chr2,20668889,1
1165,chr2,20668904,1
